Region,,,,Experiment,Marker 1,,,Total,,
Anterolateral visual area/ layer 5,VISal5,233,left,all,2401,3416.13,589.254,2401,3416.13,589.254
Anterolateral visual area/ layer 5,VISal5,233,right,all,1820,3616.19,507.782,1820,3616.19,507.782
Anterolateral visual area/ layer 6a,VISal6a,601,left,all,1196,2625.49,563.445,1196,2625.49,563.445
Anterolateral visual area/ layer 6a,VISal6a,601,right,all,1019,2585.28,459.716,1019,2585.28,459.716
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,100,2550.4,567.76,100,2550.4,567.76
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,43,2470.24,475.86,43,2470.24,475.86
Anteromedial visual area,VISam,394,left,all,1967,2327.58,485.911,1967,2327.58,485.911
Anteromedial visual area,VISam,394,right,all,648,2238.54,423.281,648,2238.54,423.281
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,left,all,224,2415.33,462.036,224,2415.33,462.036
Anteromedial visual area/ layer 5,VISam5,433,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,1441,2289,483.704,1441,2289,483.704
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,419,2293.91,412.029,419,2293.91,412.029
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,302,2446.6,514.149,302,2446.6,514.149
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,229,2137.22,443.869,229,2137.22,443.869
Lateral visual area,VISl,409,left,all,11849,2411.7,499.755,11849,2411.7,499.755
Lateral visual area,VISl,409,right,all,8361,2341.39,422.32,8361,2341.39,422.32
Lateral visual area/ layer 1,VISl1,421,left,all,1136,2128.88,454.012,1136,2128.88,454.012
Lateral visual area/ layer 1,VISl1,421,right,all,843,1876.41,341.356,843,1876.41,341.356
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,3311,2067.88,483.538,3311,2067.88,483.538
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,1766,1909.62,392.603,1766,1909.62,392.603
Lateral visual area/ layer 4,VISl4,573,left,all,1842,2631.3,521.408,1842,2631.3,521.408
Lateral visual area/ layer 4,VISl4,573,right,all,1330,2341.14,443.781,1330,2341.14,443.781
Lateral visual area/ layer 5,VISl5,613,left,all,3390,2859.56,521.489,3390,2859.56,521.489
Lateral visual area/ layer 5,VISl5,613,right,all,2484,2875.8,459.964,2484,2875.8,459.964
Lateral visual area/ layer 6a,VISl6a,74,left,all,2072,2187.49,496.346,2072,2187.49,496.346
Lateral visual area/ layer 6a,VISl6a,74,right,all,1885,2256.37,422.824,1885,2256.37,422.824
Lateral visual area/ layer 6b,VISl6b,121,left,all,98,2426.65,491.173,98,2426.65,491.173
Lateral visual area/ layer 6b,VISl6b,121,right,all,53,2107.15,379.566,53,2107.15,379.566
Primary visual area,VISp,385,left,all,33016,2508.93,512.507,33016,2508.93,512.507
Primary visual area,VISp,385,right,all,24309,2217.27,417.935,24309,2217.27,417.935
Primary visual area/ layer 1,VISp1,593,left,all,921,2546.87,455.514,921,2546.87,455.514
Primary visual area/ layer 1,VISp1,593,right,all,611,1930.03,360.396,611,1930.03,360.396
Primary visual area/ layer 2/3,VISp2/3,821,left,all,3790,2280.75,473.137,3790,2280.75,473.137
Primary visual area/ layer 2/3,VISp2/3,821,right,all,1685,1764.98,357.327,1685,1764.98,357.327
Primary visual area/ layer 4,VISp4,721,left,all,4498,2542.48,558.971,4498,2542.48,558.971
Primary visual area/ layer 4,VISp4,721,right,all,2138,1930.86,384.179,2138,1930.86,384.179
Primary visual area/ layer 5,VISp5,778,left,all,11170,2553.98,507.404,11170,2553.98,507.404
Primary visual area/ layer 5,VISp5,778,right,all,7694,2235.59,419.535,7694,2235.59,419.535
Primary visual area/ layer 6a,VISp6a,33,left,all,10804,2515.34,512.53,10804,2515.34,512.53
Primary visual area/ layer 6a,VISp6a,33,right,all,10286,2320.48,431.787,10286,2320.48,431.787
Primary visual area/ layer 6b,VISp6b,305,left,all,1833,2566.97,539.493,1833,2566.97,539.493
Primary visual area/ layer 6b,VISp6b,305,right,all,1895,2400.61,446.78,1895,2400.61,446.78
Posterolateral visual area,VISpl,425,left,all,8373,2949.9,491.595,8373,2949.9,491.595
Posterolateral visual area,VISpl,425,right,all,7287,2195.62,391.188,7287,2195.62,391.188
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1693,3073.54,478.819,1693,3073.54,478.819
Posterolateral visual area/ layer 1,VISpl1,750,right,all,1582,1898.58,372.046,1582,1898.58,372.046
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,2752,2766.74,514.311,2752,2766.74,514.311
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,2125,2015.12,390.992,2125,2015.12,390.992
Posterolateral visual area/ layer 4,VISpl4,869,left,all,413,2950.26,496.877,413,2950.26,496.877
Posterolateral visual area/ layer 4,VISpl4,869,right,all,281,2195.28,406.523,281,2195.28,406.523
Posterolateral visual area/ layer 5,VISpl5,902,left,all,2477,3220.01,490.017,2477,3220.01,490.017
Posterolateral visual area/ layer 5,VISpl5,902,right,all,2264,2618.7,411.535,2264,2618.7,411.535
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,983,2566.54,452.503,983,2566.54,452.503
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,951,2125.92,373.567,951,2125.92,373.567
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,55,2993.21,478.255,55,2993.21,478.255
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,84,1743.63,356.429,84,1743.63,356.429
posteromedial visual area,VISpm,533,left,all,1320,2133.56,467.715,1320,2133.56,467.715
posteromedial visual area,VISpm,533,right,all,515,2147.04,413.771,515,2147.04,413.771
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,left,all,181,2329.58,443.762,181,2329.58,443.762
posteromedial visual area/ layer 5,VISpm5,565,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,900,2099.23,464.417,900,2099.23,464.417
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,314,2133.1,406.987,314,2133.1,406.987
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,239,2114.37,498.276,239,2114.37,498.276
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,201,2168.81,424.368,201,2168.81,424.368
Laterointermediate area,VISli,312782574,left,all,5108,2285.92,487.895,5108,2285.92,487.895
Laterointermediate area,VISli,312782574,right,all,3675,2357.73,415.01,3675,2357.73,415.01
Laterointermediate area/ layer 1,VISli1,312782578,left,all,412,2085.78,445.874,412,2085.78,445.874
Laterointermediate area/ layer 1,VISli1,312782578,right,all,488,1827.28,360.908,488,1827.28,360.908
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,1297,1985.93,472.449,1297,1985.93,472.449
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,907,2068.63,395.923,907,2068.63,395.923
Laterointermediate area/ layer 4,VISli4,312782586,left,all,717,2423.13,502.142,717,2423.13,502.142
Laterointermediate area/ layer 4,VISli4,312782586,right,all,496,2813.45,442.234,496,2813.45,442.234
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1858,2548.08,498.378,1858,2548.08,498.378
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1150,2756.64,440.536,1150,2756.64,440.536
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,779,2132.31,496.299,779,2132.31,496.299
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,623,2104.02,417.3,623,2104.02,417.3
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,45,2413.99,512.444,45,2413.99,512.444
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,11,1844.51,363.182,11,1844.51,363.182
Postrhinal area,VISpor,312782628,left,all,12450,3041,487.896,12450,3041,487.896
Postrhinal area,VISpor,312782628,right,all,10039,2169.06,366.943,10039,2169.06,366.943
Postrhinal area/ layer 1,VISpor1,312782632,left,all,1551,2746.91,451.9,1551,2746.91,451.9
Postrhinal area/ layer 1,VISpor1,312782632,right,all,1304,1893.46,341.432,1304,1893.46,341.432
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,4100,3229.04,506.781,4100,3229.04,506.781
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,3190,1988.13,357.226,3190,1988.13,357.226
Postrhinal area/ layer 4,VISpor4,312782640,left,all,642,2522.6,451.382,642,2522.6,451.382
Postrhinal area/ layer 4,VISpor4,312782640,right,all,520,2358.86,381.125,520,2358.86,381.125
Postrhinal area/ layer 5,VISpor5,312782644,left,all,4274,3257.13,489.303,4274,3257.13,489.303
Postrhinal area/ layer 5,VISpor5,312782644,right,all,3388,2459.61,381.081,3388,2459.61,381.081
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1808,2535.41,484.483,1808,2535.41,484.483
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1531,2075.42,372.619,1531,2075.42,372.619
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,75,3152.12,514.467,75,3152.12,514.467
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,106,2139.72,369.792,106,2139.72,369.792
Anterior cingulate area,ACA,31,left,all,44942,2796.51,539.59,44942,2796.51,539.59
Anterior cingulate area,ACA,31,right,all,41671,2921.52,543.238,41671,2921.52,543.238
Anterior cingulate area/ dorsal part,ACAd,39,left,all,31568,2842.53,536.045,31568,2842.53,536.045
Anterior cingulate area/ dorsal part,ACAd,39,right,all,26814,2940.99,535.815,26814,2940.99,535.815
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,3596,2337.94,493.928,3596,2337.94,493.928
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2433,3087.3,487.096,2433,3087.3,487.096
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,7531,2698.58,525.817,7531,2698.58,525.817
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,5392,2532.66,515.57,5392,2532.66,515.57
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,14280,3245.26,557.203,14280,3245.26,557.203
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,12781,3214.75,557.913,12781,3214.75,557.913
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,6098,2383.53,524.502,6098,2383.53,524.502
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,6149,2681.2,527.637,6149,2681.2,527.637
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,63,1996.72,483.921,63,1996.72,483.921
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,59,1997.32,460.339,59,1997.32,460.339
Anterior cingulate area/ ventral part,ACAv,48,left,all,13374,2687.86,547.958,13374,2687.86,547.958
Anterior cingulate area/ ventral part,ACAv,48,right,all,14857,2886.37,556.636,14857,2886.37,556.636
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,2074,4402.78,631.743,2074,4402.78,631.743
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,2670,4864.83,613.482,2670,4864.83,613.482
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,3576,2362.01,538.187,3576,2362.01,538.187
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,3369,2149.74,542.271,3369,2149.74,542.271
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,6449,2466,537.551,6449,2466,537.551
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,7105,2662.44,554.912,7105,2662.44,554.912
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,1078,1987.62,498.643,1078,1987.62,498.643
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,1553,2231.7,509.504,1553,2231.7,509.504
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,197,1642.73,453.777,197,1642.73,453.777
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,160,1679.9,444.475,160,1679.9,444.475
Prelimbic area,PL,972,left,all,22181,2803.87,493.979,22181,2803.87,493.979
Prelimbic area,PL,972,right,all,17693,2927.8,485.112,17693,2927.8,485.112
Prelimbic area/ layer 1,PL1,171,left,all,2342,2955.74,443.063,2342,2955.74,443.063
Prelimbic area/ layer 1,PL1,171,right,all,2094,5184.84,535.896,2094,5184.84,535.896
Prelimbic area/ layer 2/3,PL2/3,304,left,all,4297,2267.2,459.703,4297,2267.2,459.703
Prelimbic area/ layer 2/3,PL2/3,304,right,all,3357,2128.84,437.545,3357,2128.84,437.545
Prelimbic area/ layer 5,PL5,363,left,all,11894,3075.79,509.695,11894,3075.79,509.695
Prelimbic area/ layer 5,PL5,363,right,all,9179,2831.98,485.902,9179,2831.98,485.902
Prelimbic area/ layer 6a,PL6a,84,left,all,3578,2454.77,515.817,3578,2454.77,515.817
Prelimbic area/ layer 6a,PL6a,84,right,all,3036,2554.38,500.834,3036,2554.38,500.834
Prelimbic area/ layer 6b,PL6b,132,left,all,70,2305.98,514.829,70,2305.98,514.829
Prelimbic area/ layer 6b,PL6b,132,right,all,27,1783.2,424.185,27,1783.2,424.185
Infralimbic area,ILA,44,left,all,5870,2848.73,530.139,5870,2848.73,530.139
Infralimbic area,ILA,44,right,all,5413,4273.75,576.681,5413,4273.75,576.681
Infralimbic area/ layer 1,ILA1,707,left,all,527,7563.42,732.334,527,7563.42,732.334
Infralimbic area/ layer 1,ILA1,707,right,all,824,15334.4,1052.81,824,15334.4,1052.81
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,962,2451.36,519.812,962,2451.36,519.812
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,831,2230.44,498.173,831,2230.44,498.173
Infralimbic area/ layer 5,ILA5,827,left,all,3195,2391.85,511.177,3195,2391.85,511.177
Infralimbic area/ layer 5,ILA5,827,right,all,2670,2278.68,491.863,2670,2278.68,491.863
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1153,2316.12,500.807,1153,2316.12,500.807
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1040,2385.16,486.49,1040,2385.16,486.49
Infralimbic area/ layer 6b,ILA6b,1081,left,all,33,1984.38,462.848,33,1984.38,462.848
Infralimbic area/ layer 6b,ILA6b,1081,right,all,48,1669.47,434.438,48,1669.47,434.438
Orbital area,ORB,714,left,all,50441,3048.24,538.3,50441,3048.24,538.3
Orbital area,ORB,714,right,all,39860,3042.23,502.656,39860,3042.23,502.656
Orbital area/ lateral part,ORBl,723,left,all,21888,3387.05,583.422,21888,3387.05,583.422
Orbital area/ lateral part,ORBl,723,right,all,17510,3292.04,540.972,17510,3292.04,540.972
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,2489,6138.83,730.687,2489,6138.83,730.687
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,2240,5668.27,664.716,2240,5668.27,664.716
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,5119,3983.81,623.343,5119,3983.81,623.343
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,4100,4170.18,608.891,4100,4170.18,608.891
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,10437,2814.41,547.78,10437,2814.41,547.78
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,8761,2599.23,495.688,8761,2599.23,495.688
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,3647,2387.7,530.769,3647,2387.7,530.769
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,2300,2132.88,474.068,2300,2132.88,474.068
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,196,1944.93,548.398,196,1944.93,548.398
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,109,1573.37,494.615,109,1573.37,494.615
Orbital area/ medial part,ORBm,731,left,all,13285,2816.51,500.683,13285,2816.51,500.683
Orbital area/ medial part,ORBm,731,right,all,10250,3351.43,491.045,10250,3351.43,491.045
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,2446,3105.52,462.09,2446,3105.52,462.09
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,2386,6550.37,573.789,2386,6550.37,573.789
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,3570,2594.11,488.892,3570,2594.11,488.892
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,2694,2330.39,454.432,2694,2330.39,454.432
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,5851,2884.2,520.661,5851,2884.2,520.661
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,3963,2449.69,471.729,3963,2449.69,471.729
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1413,2603.47,514.585,1413,2603.47,514.585
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,1193,2275.39,472.587,1193,2275.39,472.587
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,5,1205.75,492,5,1205.75,492
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,14,1593.25,475.5,14,1593.25,475.5
Orbital area/ ventrolateral part,ORBvl,746,left,all,15268,2764.16,506.346,15268,2764.16,506.346
Orbital area/ ventrolateral part,ORBvl,746,right,all,12100,2418.81,457.044,12100,2418.81,457.044
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,2184,2932.81,482.172,2184,2932.81,482.172
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,2142,2456.21,433.602,2142,2456.21,433.602
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,4634,2714.66,500.092,4634,2714.66,500.092
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,3827,2496.57,465.21,3827,2496.57,465.21
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,6820,2802.5,518.916,6820,2802.5,518.916
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,5092,2392.12,462.891,5092,2392.12,462.891
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1612,2523.19,504.017,1612,2523.19,504.017
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1027,2191.98,446.451,1027,2191.98,446.451
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,18,2093.51,494.889,18,2093.51,494.889
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,12,1683.26,462.333,12,1683.26,462.333
Agranular insular area,AI,95,left,all,75695,2920.38,546.907,75695,2920.38,546.907
Agranular insular area,AI,95,right,all,69245,3038.17,471.375,69245,3038.17,471.375
Agranular insular area/ dorsal part,AId,104,left,all,37552,2940.52,545.077,37552,2940.52,545.077
Agranular insular area/ dorsal part,AId,104,right,all,33709,3298.69,499.058,33709,3298.69,499.058
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,3570,3557.62,490.963,3570,3557.62,490.963
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,2613,5186.35,563.372,2613,5186.35,563.372
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,7707,3068,530.26,7707,3068,530.26
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,9086,3324.27,470.844,9086,3324.27,470.844
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,18032,3030.09,550.759,18032,3030.09,550.759
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,16947,3263.37,504.573,16947,3263.37,504.573
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,7783,2372.36,566.85,7783,2372.36,566.85
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,4864,2408.49,497.797,4864,2408.49,497.797
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,460,2117.35,622.211,460,2117.35,622.211
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,199,2111.79,504,199,2111.79,504
Agranular insular area/ posterior part,AIp,111,left,all,19495,2936.01,541.792,19495,2936.01,541.792
Agranular insular area/ posterior part,AIp,111,right,all,21063,2708.91,413.869,21063,2708.91,413.869
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,2565,2380.29,493.891,2565,2380.29,493.891
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,2958,2926.49,414.793,2958,2926.49,414.793
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,7705,3128.57,582.234,7705,3128.57,582.234
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,8103,3011.31,411.595,8103,3011.31,411.595
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,5141,2971.04,515.487,5141,2971.04,515.487
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,6837,2539.61,409.09,6837,2539.61,409.09
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,3908,2877.68,528.278,3908,2877.68,528.278
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,3062,2101.78,428.73,3062,2101.78,428.73
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,176,2876.75,537.824,176,2876.75,537.824
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,103,1957.8,441.641,103,1957.8,441.641
Agranular insular area/ ventral part,AIv,119,left,all,18648,2863.49,555.939,18648,2863.49,555.939
Agranular insular area/ ventral part,AIv,119,right,all,14473,2910.55,490.59,14473,2910.55,490.59
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,2337,2926.78,522.756,2337,2926.78,522.756
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1669,2785.98,454.519,1669,2785.98,454.519
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,7869,3268.63,571.607,7869,3268.63,571.607
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,5705,3321.37,496.279,5705,3321.37,496.279
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,7149,2542.59,547.01,7149,2542.59,547.01
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,6071,2672.36,494.608,6071,2672.36,494.608
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1266,2059.51,568.552,1266,2059.51,568.552
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,1013,2244.36,493.64,1013,2244.36,493.64
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,27,1972.21,634.296,27,1972.21,634.296
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,15,1913.58,508.467,15,1913.58,508.467
Retrosplenial area,RSP,254,left,all,58691,2798.47,546.265,58691,2798.47,546.265
Retrosplenial area,RSP,254,right,all,43789,2672.59,516.576,43789,2672.59,516.576
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,5995,2621.7,469.842,5995,2621.7,469.842
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,4297,2337.21,429.708,4297,2337.21,429.708
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,520,2733.64,464.7,520,2733.64,464.7
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,386,2001.72,373.326,386,2001.72,373.326
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,742,2299.83,473.823,742,2299.83,473.823
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,534,1960.31,388.519,534,1960.31,388.519
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,1173,2627.5,468.546,1173,2627.5,468.546
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,651,2251.39,394.737,651,2251.39,394.737
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,3138,2661.1,466.169,3138,2661.1,466.169
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,2378,2444.48,447.069,2378,2444.48,447.069
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,422,2740.71,500.092,422,2740.71,500.092
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,348,2715.22,502.244,348,2715.22,502.244
Retrosplenial area/ dorsal part,RSPd,879,left,all,9944,2547.26,471.558,9944,2547.26,471.558
Retrosplenial area/ dorsal part,RSPd,879,right,all,6538,2243.33,425.046,6538,2243.33,425.046
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,1216,2274.1,422.422,1216,2274.1,422.422
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,949,1782.37,362.992,949,1782.37,362.992
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,1251,2103.87,453.977,1251,2103.87,453.977
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,801,1918.13,386.045,801,1918.13,386.045
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,2714,2545.52,474.738,2714,2545.52,474.738
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,1904,2266.29,412.516,1904,2266.29,412.516
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,4374,2734.73,484.321,4374,2734.73,484.321
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,2644,2461.28,459.384,2644,2461.28,459.384
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,389,2731.39,516.008,389,2731.39,516.008
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,240,2568.2,521.708,240,2568.2,521.708
Retrosplenial area/ ventral part,RSPv,886,left,all,42752,2881.69,574.358,42752,2881.69,574.358
Retrosplenial area/ ventral part,RSPv,886,right,all,32954,2801.49,546.063,32954,2801.49,546.063
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,7233,2542,557.192,7233,2542,557.192
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,5847,2406.71,500.759,5847,2406.71,500.759
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,9133,3210.31,595.861,9133,3210.31,595.861
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,5755,2481.18,526.982,5755,2481.18,526.982
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,17766,2964.62,581.388,17766,2964.62,581.388
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,14253,2988.14,567.407,14253,2988.14,567.407
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,7978,2638.08,551.095,7978,2638.08,551.095
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,6483,2995.64,553.592,6483,2995.64,553.592
