Region,,,,Experiment,Marker 1,,,Total,,
Anteromedial visual area/ layer 4,VISam4,401,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,right,all,1,149.64,644,1,149.64,644
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,422,234.665,749.656,422,234.665,749.656
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,92,234.608,718.37,92,234.608,718.37
Lateral visual area,VISl,409,left,all,3221,244.03,867.827,3221,244.03,867.827
Lateral visual area,VISl,409,right,all,9117,266.782,782.526,9117,266.782,782.526
Lateral visual area/ layer 1,VISl1,421,left,all,0,0,0,0,0,0
Lateral visual area/ layer 1,VISl1,421,right,all,938,231.284,638.019,938,231.284,638.019
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,0,0,0,0,0,0
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,2021,224.331,709.587,2021,224.331,709.587
Lateral visual area/ layer 4,VISl4,573,left,all,0,0,0,0,0,0
Lateral visual area/ layer 4,VISl4,573,right,all,1347,291.253,822.46,1347,291.253,822.46
Lateral visual area/ layer 5,VISl5,613,left,all,1223,258.726,784.965,1223,258.726,784.965
Lateral visual area/ layer 5,VISl5,613,right,all,2381,325.292,864.013,2381,325.292,864.013
Lateral visual area/ layer 6a,VISl6a,74,left,all,1642,234.56,904.353,1642,234.56,904.353
Lateral visual area/ layer 6a,VISl6a,74,right,all,2172,242.346,794.122,2172,242.346,794.122
Lateral visual area/ layer 6b,VISl6b,121,left,all,356,237.22,984.02,356,237.22,984.02
Lateral visual area/ layer 6b,VISl6b,121,right,all,258,266.372,821.12,258,266.372,821.12
Primary visual area,VISp,385,left,all,3524,242.589,789.777,3524,242.589,789.777
Primary visual area,VISp,385,right,all,24429,261.469,791.515,24429,261.469,791.515
Primary visual area/ layer 1,VISp1,593,left,all,0,0,0,0,0,0
Primary visual area/ layer 1,VISp1,593,right,all,809,221.017,595.129,809,221.017,595.129
Primary visual area/ layer 2/3,VISp2/3,821,left,all,0,0,0,0,0,0
Primary visual area/ layer 2/3,VISp2/3,821,right,all,2806,241.035,692.715,2806,241.035,692.715
Primary visual area/ layer 4,VISp4,721,left,all,0,0,0,0,0,0
Primary visual area/ layer 4,VISp4,721,right,all,3586,251.195,746.673,3586,251.195,746.673
Primary visual area/ layer 5,VISp5,778,left,all,359,228.84,677.588,359,228.84,677.588
Primary visual area/ layer 5,VISp5,778,right,all,7835,277.593,808.126,7835,277.593,808.126
Primary visual area/ layer 6a,VISp6a,33,left,all,2488,241.762,787.779,2488,241.762,787.779
Primary visual area/ layer 6a,VISp6a,33,right,all,8071,260.464,834.414,8071,260.464,834.414
Primary visual area/ layer 6b,VISp6b,305,left,all,677,252.921,856.61,677,252.921,856.61
Primary visual area/ layer 6b,VISp6b,305,right,all,1322,268.05,882.694,1322,268.05,882.694
Posterolateral visual area,VISpl,425,left,all,2260,223.124,741.171,2260,223.124,741.171
Posterolateral visual area,VISpl,425,right,all,3670,201.073,614.436,3670,201.073,614.436
Posterolateral visual area/ layer 1,VISpl1,750,left,all,150,243.291,634.867,150,243.291,634.867
Posterolateral visual area/ layer 1,VISpl1,750,right,all,547,180.68,545.444,547,180.68,545.444
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,284,236.902,629.194,284,236.902,629.194
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,816,194.017,574.94,816,194.017,574.94
Posterolateral visual area/ layer 4,VISpl4,869,left,all,29,308.928,726.414,29,308.928,726.414
Posterolateral visual area/ layer 4,VISpl4,869,right,all,247,229.105,626.215,247,229.105,626.215
Posterolateral visual area/ layer 5,VISpl5,902,left,all,1043,212.203,686.77,1043,212.203,686.77
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1265,207.421,619.062,1265,207.421,619.062
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,665,220.79,868.854,665,220.79,868.854
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,781,203.181,692.091,781,203.181,692.091
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,89,262.641,965.966,89,262.641,965.966
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,14,223.439,654.214,14,223.439,654.214
posteromedial visual area,VISpm,533,left,all,0,0,0,0,0,0
posteromedial visual area,VISpm,533,right,all,463,269.462,799.851,463,269.462,799.851
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,right,all,5,310.716,914,5,310.716,914
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,365,262.452,797.595,365,262.452,797.595
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,93,294.756,802.57,93,294.756,802.57
Laterointermediate area,VISli,312782574,left,all,1986,263.682,889.347,1986,263.682,889.347
Laterointermediate area,VISli,312782574,right,all,3686,262.713,774.392,3686,262.713,774.392
Laterointermediate area/ layer 1,VISli1,312782578,left,all,0,0,0,0,0,0
Laterointermediate area/ layer 1,VISli1,312782578,right,all,279,220.151,598.466,279,220.151,598.466
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,0,0,0,0,0,0
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,839,219.397,706.681,839,219.397,706.681
Laterointermediate area/ layer 4,VISli4,312782586,left,all,35,705.113,1427.03,35,705.113,1427.03
Laterointermediate area/ layer 4,VISli4,312782586,right,all,509,295.814,809.923,509,295.814,809.923
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1035,256.698,811.986,1035,256.698,811.986
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1204,303.377,814.149,1204,303.377,814.149
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,756,243.879,929.728,756,243.879,929.728
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,829,242.492,820.55,829,242.492,820.55
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,160,305.863,1081.36,160,305.863,1081.36
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,26,230.807,838.846,26,230.807,838.846
Postrhinal area,VISpor,312782628,left,all,6564,261.461,826.496,6564,261.461,826.496
Postrhinal area,VISpor,312782628,right,all,7952,244.003,726.36,7952,244.003,726.36
Postrhinal area/ layer 1,VISpor1,312782632,left,all,108,272.202,690.028,108,272.202,690.028
Postrhinal area/ layer 1,VISpor1,312782632,right,all,779,228.48,639.856,779,228.48,639.856
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,1028,219.279,674.236,1028,219.279,674.236
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,2268,231.25,703.832,2268,231.25,703.832
Postrhinal area/ layer 4,VISpor4,312782640,left,all,367,299.748,823.801,367,299.748,823.801
Postrhinal area/ layer 4,VISpor4,312782640,right,all,526,244.284,746.759,526,244.284,746.759
Postrhinal area/ layer 5,VISpor5,312782644,left,all,2949,242.217,806.073,2949,242.217,806.073
Postrhinal area/ layer 5,VISpor5,312782644,right,all,2878,261.479,742.78,2878,261.479,742.78
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1806,301.811,937.173,1806,301.811,937.173
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1440,235.547,763.263,1440,235.547,763.263
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,306,300.768,933.026,306,300.768,933.026
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,61,289.086,846.934,61,289.086,846.934
Anterior cingulate area,ACA,31,left,all,41521,247.024,923.202,41521,247.024,923.202
Anterior cingulate area,ACA,31,right,all,47722,253.099,915.534,47722,253.099,915.534
Anterior cingulate area/ dorsal part,ACAd,39,left,all,24491,252.416,899.921,24491,252.416,899.921
Anterior cingulate area/ dorsal part,ACAd,39,right,all,27615,251.466,873.507,27615,251.466,873.507
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,1878,320.087,925.75,1878,320.087,925.75
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,3026,230.265,821.627,3026,230.265,821.627
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,3844,228.675,790.242,3844,228.675,790.242
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,6325,224.218,826.033,6325,224.218,826.033
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,11304,237.952,887.658,11304,237.952,887.658
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,12199,283.084,933.863,12199,283.084,933.863
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,7238,270.315,969.397,7238,270.315,969.397
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,5959,226.747,828.11,5959,226.747,828.11
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,227,244.169,938.938,227,244.169,938.938
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,106,233.592,793.349,106,233.592,793.349
Anterior cingulate area/ ventral part,ACAv,48,left,all,17030,239.269,956.682,17030,239.269,956.682
Anterior cingulate area/ ventral part,ACAv,48,right,all,20107,255.341,973.253,20107,255.341,973.253
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,2085,320.484,1037.4,2085,320.484,1037.4
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,2151,217.917,950.176,2151,217.917,950.176
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,2582,202.459,849.574,2582,202.459,849.574
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,5550,226.098,967.44,5550,226.098,967.44
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,9042,222.182,947.86,9042,222.182,947.86
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,10217,289.342,1008.51,10217,289.342,1008.51
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,2927,264.692,1012.06,2927,264.692,1012.06
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,2040,206.725,847.14,2040,206.725,847.14
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,394,253.969,1022.48,394,253.969,1022.48
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,149,218.916,831.738,149,218.916,831.738
Prelimbic area,PL,972,left,all,12642,207.851,743.233,12642,207.851,743.233
Prelimbic area,PL,972,right,all,13735,221.493,751.501,13735,221.493,751.501
Prelimbic area/ layer 1,PL1,171,left,all,1490,281.367,829.336,1490,281.367,829.336
Prelimbic area/ layer 1,PL1,171,right,all,1607,239.034,735.806,1607,239.034,735.806
Prelimbic area/ layer 2/3,PL2/3,304,left,all,2329,196.443,744.614,2329,196.443,744.614
Prelimbic area/ layer 2/3,PL2/3,304,right,all,2767,205.167,734.605,2767,205.167,734.605
Prelimbic area/ layer 5,PL5,363,left,all,6383,206.634,742.714,6383,206.634,742.714
Prelimbic area/ layer 5,PL5,363,right,all,7198,235.622,779.808,7198,235.622,779.808
Prelimbic area/ layer 6a,PL6a,84,left,all,2418,177.099,691.255,2418,177.099,691.255
Prelimbic area/ layer 6a,PL6a,84,right,all,2155,182.229,690.912,2155,182.229,690.912
Prelimbic area/ layer 6b,PL6b,132,left,all,22,169.196,629.182,22,169.196,629.182
Prelimbic area/ layer 6b,PL6b,132,right,all,8,208.305,599.875,8,208.305,599.875
Infralimbic area,ILA,44,left,all,2540,174.616,661.459,2540,174.616,661.459
Infralimbic area,ILA,44,right,all,2300,173.726,658.012,2300,173.726,658.012
Infralimbic area/ layer 1,ILA1,707,left,all,83,208.009,719.867,83,208.009,719.867
Infralimbic area/ layer 1,ILA1,707,right,all,228,236.562,741.386,228,236.562,741.386
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,276,178.709,656.29,276,178.709,656.29
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,220,169.779,624.509,220,169.779,624.509
Infralimbic area/ layer 5,ILA5,827,left,all,1402,169.643,655.503,1402,169.643,655.503
Infralimbic area/ layer 5,ILA5,827,right,all,1162,165.717,653.565,1162,165.717,653.565
Infralimbic area/ layer 6a,ILA6a,1054,left,all,769,177.922,667.767,769,177.922,667.767
Infralimbic area/ layer 6a,ILA6a,1054,right,all,688,167.684,648.618,688,167.684,648.618
Infralimbic area/ layer 6b,ILA6b,1081,left,all,10,227.589,669.3,10,227.589,669.3
Infralimbic area/ layer 6b,ILA6b,1081,right,all,2,175.71,654,2,175.71,654
Orbital area,ORB,714,left,all,41326,234.146,873.815,41326,234.146,873.815
Orbital area,ORB,714,right,all,35741,235.413,818.817,35741,235.413,818.817
Orbital area/ lateral part,ORBl,723,left,all,20340,244.858,930.24,20340,244.858,930.24
Orbital area/ lateral part,ORBl,723,right,all,15583,251.904,843.089,15583,251.904,843.089
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1697,298.291,993.2,1697,298.291,993.2
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1524,263.298,871.244,1524,263.298,871.244
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,5262,242.205,954.047,5262,242.205,954.047
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,3482,248.89,851.174,3482,248.89,851.174
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,10803,249.406,946.807,10803,249.406,946.807
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,8082,263.267,865.952,8082,263.267,865.952
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,2528,196.225,773.292,2528,196.225,773.292
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,2448,213.106,743.151,2448,213.106,743.151
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,50,186.67,643.6,50,186.67,643.6
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,47,172.506,605.106,47,172.506,605.106
Orbital area/ medial part,ORBm,731,left,all,8417,217.523,777.45,8417,217.523,777.45
Orbital area/ medial part,ORBm,731,right,all,9206,214.641,772.17,9206,214.641,772.17
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,1346,264.729,762.27,1346,264.729,762.27
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1942,229.511,752.355,1942,229.511,752.355
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,2482,215.448,798.886,2482,215.448,798.886
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,2538,209.327,772.703,2538,209.327,772.703
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,3693,213.088,792.035,3693,213.088,792.035
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,3872,219.081,800.459,3872,219.081,800.459
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,893,170.693,681.147,893,170.693,681.147
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,851,176.472,687.717,851,176.472,687.717
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,3,152.917,564.333,3,152.917,564.333
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,3,180.99,591.333,3,180.99,591.333
Orbital area/ ventrolateral part,ORBvl,746,left,all,12569,227.943,847.036,12569,227.943,847.036
Orbital area/ ventrolateral part,ORBvl,746,right,all,10952,229.408,823.493,10952,229.408,823.493
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,2140,216.929,824.353,2140,216.929,824.353
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1538,219.062,788.834,1538,219.062,788.834
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,3744,237.391,859.906,3744,237.391,859.906
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,3324,238.392,840.789,3324,238.392,840.789
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,5417,237.751,875.318,5417,237.751,875.318
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,4815,237.968,846.31,4815,237.968,846.31
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1250,176.878,728.191,1250,176.878,728.191
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1267,186.317,734.989,1267,186.317,734.989
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,18,166.294,608.444,18,166.294,608.444
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,8,158.572,583.125,8,158.572,583.125
Agranular insular area,AI,95,left,all,60960,244.901,838.53,60960,244.901,838.53
Agranular insular area,AI,95,right,all,47080,250.783,750.014,47080,250.783,750.014
Agranular insular area/ dorsal part,AId,104,left,all,27865,238.392,841.108,27865,238.392,841.108
Agranular insular area/ dorsal part,AId,104,right,all,20999,237.245,754.03,20999,237.245,754.03
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,2260,288.056,850.353,2260,288.056,850.353
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,1470,248.86,698.28,1470,248.86,698.28
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,6876,228.938,831.223,6876,228.938,831.223
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,5661,239.19,746.603,5661,239.19,746.603
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,13282,245.427,862.812,13282,245.427,862.812
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,9353,244.308,781.131,9353,244.308,781.131
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,5341,213.018,795.902,5341,213.018,795.902
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,4430,217.224,725.083,4430,217.224,725.083
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,106,189.836,843.651,106,189.836,843.651
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,85,173.079,739.4,85,173.079,739.4
Agranular insular area/ posterior part,AIp,111,left,all,20607,258.293,834.338,20607,258.293,834.338
Agranular insular area/ posterior part,AIp,111,right,all,17207,277.312,750.055,17207,277.312,750.055
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,2396,271.192,797.928,2396,271.192,797.928
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,2280,253.814,737.76,2280,253.814,737.76
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,6347,255.676,822.94,6347,255.676,822.94
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,8200,294.496,784.882,8200,294.496,784.882
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,7612,274.361,862.332,7612,274.361,862.332
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,3999,287.284,728.709,3999,287.284,728.709
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,4224,226.461,822.13,4224,226.461,822.13
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,2685,230.291,687.182,2685,230.291,687.182
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,28,181.411,765.143,28,181.411,765.143
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,43,255.098,671.698,43,255.098,671.698
Agranular insular area/ ventral part,AIv,119,left,all,12488,237.324,839.695,12488,237.324,839.695
Agranular insular area/ ventral part,AIv,119,right,all,8874,231.378,740.431,8874,231.378,740.431
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1271,290.715,882.765,1271,290.715,882.765
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1029,227.249,755.412,1029,227.249,755.412
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,4010,235.636,836.126,4010,235.636,836.126
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,4079,238.714,758.06,4079,238.714,758.06
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,6069,231.309,838.86,6069,231.309,838.86
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,3142,224.473,716.742,3142,224.473,716.742
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1129,215.956,808.823,1129,215.956,808.823
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,620,225.41,720.048,620,225.41,720.048
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,9,186.457,783.222,9,186.457,783.222
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,4,162.648,677.25,4,162.648,677.25
Retrosplenial area,RSP,254,left,all,23900,263.035,932.225,23900,263.035,932.225
Retrosplenial area,RSP,254,right,all,41577,266.315,893.059,41577,266.315,893.059
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,487,210.29,653.565,487,210.29,653.565
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,2083,212.305,657.655,2083,212.305,657.655
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,0,0,0,0,0,0
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,201,186.407,508.945,201,186.407,508.945
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,6,247.573,639.667,6,247.573,639.667
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,263,181.408,571.095,263,181.408,571.095
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,67,201.46,605.403,67,201.46,605.403
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,384,206.873,645.469,384,206.873,645.469
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,358,213.44,661.288,358,213.44,661.288
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1114,221.736,697.865,1114,221.736,697.865
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,56,196.727,663.304,56,196.727,663.304
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,121,252.894,761.298,121,252.894,761.298
Retrosplenial area/ dorsal part,RSPd,879,left,all,1588,225.568,710.957,1588,225.568,710.957
Retrosplenial area/ dorsal part,RSPd,879,right,all,4989,225.412,718.397,4989,225.412,718.397
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,262,228.851,648.95,262,228.851,648.95
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,828,223.356,687.344,828,223.356,687.344
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,206,209.956,659.869,206,209.956,659.869
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,737,224.217,700.976,737,224.217,700.976
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,468,216.093,700.276,468,216.093,700.276
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,1535,221.81,722.638,1535,221.81,722.638
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,612,234.473,756.539,612,234.473,756.539
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,1773,230.282,737.741,1773,230.282,737.741
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,40,259.083,807.775,40,259.083,807.775
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,116,220.897,698.966,116,220.897,698.966
Retrosplenial area/ ventral part,RSPv,886,left,all,21825,266.938,954.542,21825,266.938,954.542
Retrosplenial area/ ventral part,RSPv,886,right,all,34505,275.49,932.524,34505,275.49,932.524
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,3781,264.918,937.869,3781,264.918,937.869
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,6329,260.229,938.088,6329,260.229,938.088
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,4495,276.337,983.001,4495,276.337,983.001
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,8580,276.016,965.372,8580,276.016,965.372
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,9693,262.998,952.31,9693,262.998,952.31
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,13876,285.237,941.371,13876,285.237,941.371
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,3538,267.365,946.123,3538,267.365,946.123
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,5399,270.291,860.035,5399,270.291,860.035
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,318,273.47,912.239,318,273.47,912.239
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,321,228.415,781.676,321,228.415,781.676
Posterior parietal association areas,PTLp,22,left,all,882,245.437,816.875,882,245.437,816.875
Posterior parietal association areas,PTLp,22,right,all,5828,260.175,822.914,5828,260.175,822.914
Anterior area,VISa,312782546,left,all,91,243.414,693.473,91,243.414,693.473
Anterior area,VISa,312782546,right,all,1816,218.219,716.27,1816,218.219,716.27
Anterior area/ layer 1,VISa1,312782550,left,all,0,0,0,0,0,0
Anterior area/ layer 1,VISa1,312782550,right,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,left,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,right,all,7,165.693,570.429,7,165.693,570.429
Anterior area/ layer 5,VISa5,312782562,left,all,0,0,0,0,0,0
Anterior area/ layer 5,VISa5,312782562,right,all,556,218.223,709.191,556,218.223,709.191
Anterior area/ layer 6a,VISa6a,312782566,left,all,27,227.713,721.519,27,227.713,721.519
Anterior area/ layer 6a,VISa6a,312782566,right,all,975,217.179,716.637,975,217.179,716.637
Anterior area/ layer 6b,VISa6b,312782570,left,all,64,250.039,681.641,64,250.039,681.641
Anterior area/ layer 6b,VISa6b,312782570,right,all,278,223.178,732.817,278,223.178,732.817
Rostrolateral visual area,VISrl,417,left,all,791,245.67,831.072,791,245.67,831.072
Rostrolateral visual area,VISrl,417,right,all,4012,279.166,871.185,4012,279.166,871.185
Rostrolateral area/ layer 1,VISrl1,312782604,left,all,0,0,0,0,0,0
Rostrolateral area/ layer 1,VISrl1,312782604,right,all,32,216.734,725.031,32,216.734,725.031
Rostrolateral area/ layer 2/3,VISrl2/3,312782608,left,all,0,0,0,0,0,0
Rostrolateral area/ layer 2/3,VISrl2/3,312782608,right,all,511,283.485,791.448,511,283.485,791.448
Rostrolateral area/ layer 4,VISrl4,312782612,left,all,0,0,0,0,0,0
Rostrolateral area/ layer 4,VISrl4,312782612,right,all,823,241.516,779.163,823,241.516,779.163
Rostrolateral area/ layer 5,VISrl5,312782616,left,all,34,250.651,832.353,34,250.651,832.353
Rostrolateral area/ layer 5,VISrl5,312782616,right,all,1514,276.038,880.433,1514,276.038,880.433
