Region,,,,Experiment,Marker 1,,,Total,,
Anteromedial visual area/ layer 1,VISam1,281,left,all,126,331.319,1328.27,126,331.319,1328.27
Anteromedial visual area/ layer 1,VISam1,281,right,all,133,308.219,1126.59,133,308.219,1126.59
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,206,148.251,561.806,206,148.251,561.806
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,169,143.323,542.533,169,143.323,542.533
Anteromedial visual area/ layer 4,VISam4,401,left,all,101,175.143,606.257,101,175.143,606.257
Anteromedial visual area/ layer 4,VISam4,401,right,all,61,154.676,575.295,61,154.676,575.295
Anteromedial visual area/ layer 5,VISam5,433,left,all,1175,156.367,614.469,1175,156.367,614.469
Anteromedial visual area/ layer 5,VISam5,433,right,all,942,157.667,569.978,942,157.667,569.978
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,442,133.482,571.201,442,133.482,571.201
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,301,141.997,532.734,301,141.997,532.734
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,135,129.477,636.267,135,129.477,636.267
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,39,122.341,482.923,39,122.341,482.923
Lateral visual area,VISl,409,left,all,10223,275.14,979.316,10223,275.14,979.316
Lateral visual area,VISl,409,right,all,8106,329.162,1002.12,8106,329.162,1002.12
Lateral visual area/ layer 1,VISl1,421,left,all,2141,628.294,1901.03,2141,628.294,1901.03
Lateral visual area/ layer 1,VISl1,421,right,all,2380,729.142,1939.99,2380,729.142,1939.99
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,1162,160.806,684.813,1162,160.806,684.813
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,775,151.866,596.088,775,151.866,596.088
Lateral visual area/ layer 4,VISl4,573,left,all,1396,179.929,721.725,1396,179.929,721.725
Lateral visual area/ layer 4,VISl4,573,right,all,1078,171.296,605.631,1078,171.296,605.631
Lateral visual area/ layer 5,VISl5,613,left,all,3161,192.884,728.594,3161,192.884,728.594
Lateral visual area/ layer 5,VISl5,613,right,all,1808,175.289,608.518,1808,175.289,608.518
Lateral visual area/ layer 6a,VISl6a,74,left,all,2143,175.239,757.932,2143,175.239,757.932
Lateral visual area/ layer 6a,VISl6a,74,right,all,1689,151.471,602.927,1689,151.471,602.927
Lateral visual area/ layer 6b,VISl6b,121,left,all,220,201.374,958.336,220,201.374,958.336
Lateral visual area/ layer 6b,VISl6b,121,right,all,376,153.506,725.112,376,153.506,725.112
Primary visual area,VISp,385,left,all,45817,264.261,1029.48,45817,264.261,1029.48
Primary visual area,VISp,385,right,all,35431,332.113,1117.83,35431,332.113,1117.83
Primary visual area/ layer 1,VISp1,593,left,all,12951,496.347,1753.6,12951,496.347,1753.6
Primary visual area/ layer 1,VISp1,593,right,all,13986,587.196,1851.4,13986,587.196,1851.4
Primary visual area/ layer 2/3,VISp2/3,821,left,all,5993,175.098,750.724,5993,175.098,750.724
Primary visual area/ layer 2/3,VISp2/3,821,right,all,3664,170.49,657.52,3664,170.49,657.52
Primary visual area/ layer 4,VISp4,721,left,all,7457,188.506,778.37,7457,188.506,778.37
Primary visual area/ layer 4,VISp4,721,right,all,4234,178.026,670.281,4234,178.026,670.281
Primary visual area/ layer 5,VISp5,778,left,all,10902,173.096,727.736,10902,173.096,727.736
Primary visual area/ layer 5,VISp5,778,right,all,7487,171.411,647.511,7487,171.411,647.511
Primary visual area/ layer 6a,VISp6a,33,left,all,7784,155.965,720.973,7784,155.965,720.973
Primary visual area/ layer 6a,VISp6a,33,right,all,4859,147.448,589.395,4859,147.448,589.395
Primary visual area/ layer 6b,VISp6b,305,left,all,730,168.91,832.159,730,168.91,832.159
Primary visual area/ layer 6b,VISp6b,305,right,all,1201,146.824,627.107,1201,146.824,627.107
Posterolateral visual area,VISpl,425,left,all,8295,215.791,886.129,8295,215.791,886.129
Posterolateral visual area,VISpl,425,right,all,5646,213.767,775.785,5646,213.767,775.785
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1775,309.638,1107.07,1775,309.638,1107.07
Posterolateral visual area/ layer 1,VISpl1,750,right,all,1681,297.574,954.245,1681,297.574,954.245
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,2050,197.09,840.936,2050,197.09,840.936
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,1328,182.905,715.427,1328,182.905,715.427
Posterolateral visual area/ layer 4,VISpl4,869,left,all,425,186.982,794.642,425,186.982,794.642
Posterolateral visual area/ layer 4,VISpl4,869,right,all,203,156.413,638.783,203,156.413,638.783
Posterolateral visual area/ layer 5,VISpl5,902,left,all,3051,191.516,832.293,3051,191.516,832.293
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1785,180.881,707.95,1785,180.881,707.95
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,927,174.648,791.083,927,174.648,791.083
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,617,168.701,666.912,617,168.701,666.912
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,67,159.13,762.358,67,159.13,762.358
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,32,159.2,658.188,32,159.2,658.188
posteromedial visual area,VISpm,533,left,all,3809,180.696,781.821,3809,180.696,781.821
posteromedial visual area,VISpm,533,right,all,3263,226.635,872.953,3263,226.635,872.953
posteromedial visual area/ layer 1,VISpm1,805,left,all,711,288.749,1417.98,711,288.749,1417.98
posteromedial visual area/ layer 1,VISpm1,805,right,all,964,388.604,1482.16,964,388.604,1482.16
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,439,158.711,651.975,439,158.711,651.975
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,408,151.025,616.904,408,151.025,616.904
posteromedial visual area/ layer 4,VISpm4,501,left,all,266,169.329,662.015,266,169.329,662.015
posteromedial visual area/ layer 4,VISpm4,501,right,all,187,183.313,681.048,187,183.313,681.048
posteromedial visual area/ layer 5,VISpm5,565,left,all,1654,159.831,637.799,1654,159.831,637.799
posteromedial visual area/ layer 5,VISpm5,565,right,all,1210,165.043,632.393,1210,165.043,632.393
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,655,140.396,605.728,655,140.396,605.728
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,386,141.829,564.71,386,141.829,564.71
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,84,142.059,664.119,84,142.059,664.119
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,108,134.713,531.593,108,134.713,531.593
Laterointermediate area,VISli,312782574,left,all,4475,252.365,924.163,4475,252.365,924.163
Laterointermediate area,VISli,312782574,right,all,3910,322.999,997.849,3910,322.999,997.849
Laterointermediate area/ layer 1,VISli1,312782578,left,all,794,586.249,1888.69,794,586.249,1888.69
Laterointermediate area/ layer 1,VISli1,312782578,right,all,1081,724.302,1997.65,1081,724.302,1997.65
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,493,149.867,644.452,493,149.867,644.452
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,351,152.255,579.632,351,152.255,579.632
Laterointermediate area/ layer 4,VISli4,312782586,left,all,406,174.939,683.958,406,174.939,683.958
Laterointermediate area/ layer 4,VISli4,312782586,right,all,386,165.094,589.459,386,165.094,589.459
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1640,196.102,712.083,1640,196.102,712.083
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1139,179.895,607.908,1139,179.895,607.908
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,1017,170.463,744.428,1017,170.463,744.428
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,846,166.204,638.618,846,166.204,638.618
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,125,191.787,925.68,125,191.787,925.68
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,107,161.487,733.364,107,161.487,733.364
Postrhinal area,VISpor,312782628,left,all,13631,304.602,978.595,13631,304.602,978.595
Postrhinal area,VISpor,312782628,right,all,10333,318.147,895.066,10333,318.147,895.066
Postrhinal area/ layer 1,VISpor1,312782632,left,all,3043,622.132,1670.04,3043,622.132,1670.04
Postrhinal area/ layer 1,VISpor1,312782632,right,all,2815,630.242,1518.28,2815,630.242,1518.28
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,3169,236.805,831.791,3169,236.805,831.791
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,2670,230.984,728.476,2670,230.984,728.476
Postrhinal area/ layer 4,VISpor4,312782640,left,all,393,171.722,660.31,393,171.722,660.31
Postrhinal area/ layer 4,VISpor4,312782640,right,all,440,187.832,620.37,440,187.832,620.37
Postrhinal area/ layer 5,VISpor5,312782644,left,all,4691,209.765,751.351,4691,209.765,751.351
Postrhinal area/ layer 5,VISpor5,312782644,right,all,2984,191.317,628.771,2984,191.317,628.771
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1973,196.667,768.857,1973,196.667,768.857
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1276,169.859,609.132,1276,169.859,609.132
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,362,190.435,884.887,362,190.435,884.887
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,148,177.579,697.703,148,177.579,697.703
Anterior cingulate area,ACA,31,left,all,27761,181.461,779.088,27761,181.461,779.088
Anterior cingulate area,ACA,31,right,all,26215,159.862,737.758,26215,159.862,737.758
Anterior cingulate area/ dorsal part,ACAd,39,left,all,16367,173.598,741.372,16367,173.598,741.372
Anterior cingulate area/ dorsal part,ACAd,39,right,all,15573,164.728,710.186,15573,164.728,710.186
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,3025,201.77,773.878,3025,201.77,773.878
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2270,180.893,756.076,2270,180.893,756.076
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,2174,149.032,691.516,2174,149.032,691.516
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,2726,148.458,691.898,2726,148.458,691.898
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,7690,177.125,742.028,7690,177.125,742.028
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,7452,173.741,722.152,7452,173.741,722.152
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,3354,156.43,740.574,3354,156.43,740.574
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,3000,146.261,659.992,3000,146.261,659.992
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,124,162.632,803.363,124,162.632,803.363
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,125,131.909,766.848,125,131.909,766.848
Anterior cingulate area/ ventral part,ACAv,48,left,all,11394,192.756,833.265,11394,192.756,833.265
Anterior cingulate area/ ventral part,ACAv,48,right,all,10642,152.742,778.106,10642,152.742,778.106
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,2958,299.32,920.475,2958,299.32,920.475
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,1595,152.882,745.08,1595,152.882,745.08
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,1038,142.837,729.829,1038,142.837,729.829
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,2024,151.169,799.566,2024,151.169,799.566
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,5437,158.416,805.745,5437,158.416,805.745
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,5282,156.249,786.816,5282,156.249,786.816
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,1789,154.852,830.582,1789,154.852,830.582
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,1574,144.595,755.344,1574,144.595,755.344
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,172,141.106,855.512,172,141.106,855.512
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,167,136.303,772.521,167,136.303,772.521
Prelimbic area,PL,972,left,all,12700,177.078,677.021,12700,177.078,677.021
Prelimbic area,PL,972,right,all,10908,164.8,650.985,10908,164.8,650.985
Prelimbic area/ layer 1,PL1,171,left,all,2199,255.312,752.818,2199,255.312,752.818
Prelimbic area/ layer 1,PL1,171,right,all,1452,239.343,782.393,1452,239.343,782.393
Prelimbic area/ layer 2/3,PL2/3,304,left,all,1324,141.484,591.414,1324,141.484,591.414
Prelimbic area/ layer 2/3,PL2/3,304,right,all,1481,141.308,590.782,1481,141.308,590.782
Prelimbic area/ layer 5,PL5,363,left,all,6470,167.959,657.87,6470,167.959,657.87
Prelimbic area/ layer 5,PL5,363,right,all,5952,159.029,636.129,5952,159.029,636.129
Prelimbic area/ layer 6a,PL6a,84,left,all,2654,152.835,702.855,2654,152.835,702.855
Prelimbic area/ layer 6a,PL6a,84,right,all,1989,145.751,643.297,1989,145.751,643.297
Prelimbic area/ layer 6b,PL6b,132,left,all,53,147.556,715.132,53,147.556,715.132
Prelimbic area/ layer 6b,PL6b,132,right,all,34,129.499,711.794,34,129.499,711.794
Infralimbic area,ILA,44,left,all,3736,223.779,822.219,3736,223.779,822.219
Infralimbic area,ILA,44,right,all,3831,156.791,705.628,3831,156.791,705.628
Infralimbic area/ layer 1,ILA1,707,left,all,767,469.276,1137.17,767,469.276,1137.17
Infralimbic area/ layer 1,ILA1,707,right,all,380,156.171,697.895,380,156.171,697.895
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,241,181.752,740.365,241,181.752,740.365
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,544,157.884,716.568,544,157.884,716.568
Infralimbic area/ layer 5,ILA5,827,left,all,1390,154.19,722.744,1390,154.19,722.744
Infralimbic area/ layer 5,ILA5,827,right,all,1831,157.802,710.946,1831,157.802,710.946
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1235,164.552,760.911,1235,164.552,760.911
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1048,155.611,692.848,1048,155.611,692.848
Infralimbic area/ layer 6b,ILA6b,1081,left,all,103,143.264,745.951,103,143.264,745.951
Infralimbic area/ layer 6b,ILA6b,1081,right,all,28,122.053,728.643,28,122.053,728.643
Orbital area,ORB,714,left,all,28201,215.375,775.967,28201,215.375,775.967
Orbital area,ORB,714,right,all,28095,209.469,735.22,28095,209.469,735.22
Orbital area/ lateral part,ORBl,723,left,all,12823,240.358,857.955,12823,240.358,857.955
Orbital area/ lateral part,ORBl,723,right,all,13522,246.523,807.015,13522,246.523,807.015
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1271,348.248,894.434,1271,348.248,894.434
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1501,519.836,1193.2,1501,519.836,1193.2
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,2572,321.716,971.442,2572,321.716,971.442
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,2585,349.805,932.875,2585,349.805,932.875
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,5916,218.393,842.238,5916,218.393,842.238
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,6451,183.057,728.118,6451,183.057,728.118
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,2804,171.364,782.75,2804,171.364,782.75
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,2639,159.558,675.667,2639,159.558,675.667
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,260,151.962,725.669,260,151.962,725.669
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,346,135.821,664.191,346,135.821,664.191
Orbital area/ medial part,ORBm,731,left,all,7502,205.921,710.375,7502,205.921,710.375
Orbital area/ medial part,ORBm,731,right,all,6839,177.459,662.698,6839,177.459,662.698
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,1297,360.45,765.355,1297,360.45,765.355
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1083,229.52,634.03,1083,229.52,634.03
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,1382,158.952,619.682,1382,158.952,619.682
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,1649,161.367,632.368,1649,161.367,632.368
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,3756,180.144,716.026,3756,180.144,716.026
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,3308,173.4,685.245,3308,173.4,685.245
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1057,169.55,741.225,1057,169.55,741.225
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,788,157.46,670.614,788,157.46,670.614
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,10,180.934,729.4,10,180.934,729.4
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,11,117.472,684.273,11,117.472,684.273
Orbital area/ ventrolateral part,ORBvl,746,left,all,7876,183.706,704.959,7876,183.706,704.959
Orbital area/ ventrolateral part,ORBvl,746,right,all,7734,172.989,673.823,7734,172.989,673.823
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,956,286.82,793.64,956,286.82,793.64
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,868,212.083,681.639,868,212.083,681.639
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,2122,162.377,641.866,2122,162.377,641.866
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,2211,167.103,633.915,2211,167.103,633.915
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,3293,177.385,714.413,3293,177.385,714.413
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,3280,174.582,698.219,3280,174.582,698.219
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1445,162.597,716.943,1445,162.597,716.943
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1328,154.292,676.503,1328,154.292,676.503
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,60,150.433,715.95,60,150.433,715.95
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,47,145.032,628.66,47,145.032,628.66
Agranular insular area,AI,95,left,all,52024,202.98,761.04,52024,202.98,761.04
Agranular insular area,AI,95,right,all,47519,214.003,714.751,47519,214.003,714.751
Agranular insular area/ dorsal part,AId,104,left,all,23388,191.28,755.846,23388,191.28,755.846
Agranular insular area/ dorsal part,AId,104,right,all,23879,221.555,741.052,23879,221.555,741.052
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,4203,248.218,898.234,4203,248.218,898.234
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,5857,328.436,1058.23,5857,328.436,1058.23
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,4171,180.563,681.744,4171,180.563,681.744
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,4034,186.557,621.734,4034,186.557,621.734
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,10366,183.263,741.43,10366,183.263,741.43
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,9160,194.561,657.644,9160,194.561,657.644
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,4447,168.219,729.339,4447,168.219,729.339
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,4532,171.762,612.021,4532,171.762,612.021
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,201,146.721,646.045,201,146.721,646.045
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,296,181.329,647.882,296,181.329,647.882
Agranular insular area/ posterior part,AIp,111,left,all,17442,212.273,739.791,17442,212.273,739.791
Agranular insular area/ posterior part,AIp,111,right,all,13216,208.983,687.59,13216,208.983,687.59
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,3706,256.248,974.362,3706,256.248,974.362
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,1574,256.913,923.851,1574,256.913,923.851
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,7276,195.351,690.775,7276,195.351,690.775
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,5493,213.896,724.162,5493,213.896,724.162
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,3980,210.535,666.701,3980,210.535,666.701
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,4516,197.092,603.699,4516,197.092,603.699
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,2322,198.508,646.003,2322,198.508,646.003
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,1523,178.568,569.132,1523,178.568,569.132
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,158,206.137,714.443,158,206.137,714.443
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,110,187.012,564.9,110,187.012,564.9
Agranular insular area/ ventral part,AIv,119,left,all,11194,212.943,805.001,11194,212.943,805.001
Agranular insular area/ ventral part,AIv,119,right,all,10424,203.07,688.938,10424,203.07,688.938
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,2102,263.408,969.158,2102,263.408,969.158
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,2451,240.473,847.803,2451,240.473,847.803
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,4859,214.966,794.7,4859,214.966,794.7
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,3834,195.706,650.099,3834,195.706,650.099
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,3573,188.21,745.767,3573,188.21,745.767
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,3424,190.264,638.248,3424,190.264,638.248
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,653,171.152,679.07,653,171.152,679.07
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,682,175.482,590.381,682,175.482,590.381
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,7,178.437,643.571,7,178.437,643.571
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,33,179.541,698.242,33,179.541,698.242
Retrosplenial area,RSP,254,left,all,49803,187.706,858.532,49803,187.706,858.532
Retrosplenial area,RSP,254,right,all,47321,186.579,836.002,47321,186.579,836.002
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,9130,200.366,835.858,9130,200.366,835.858
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,7920,197.006,777.667,7920,197.006,777.667
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,2578,296.009,1149.62,2578,296.009,1149.62
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,2650,271.654,1071.36,2650,271.654,1071.36
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,1280,169.061,749.727,1280,169.061,749.727
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,892,145.351,620.076,892,145.351,620.076
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,3445,166.69,706.848,3445,166.69,706.848
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,2993,165.592,635.917,2993,165.592,635.917
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,1556,153.242,692.602,1556,153.242,692.602
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1297,156.808,627.444,1297,156.808,627.444
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,271,137.04,720.395,271,137.04,720.395
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,88,133.573,566.011,88,133.573,566.011
Retrosplenial area/ dorsal part,RSPd,879,left,all,17524,192.551,854.61,17524,192.551,854.61
Retrosplenial area/ dorsal part,RSPd,879,right,all,15530,201.898,851.327,15530,201.898,851.327
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,5249,230.286,1032.22,5249,230.286,1032.22
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,5445,263.873,1098.92,5445,263.873,1098.92
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,3383,178.109,751.599,3383,178.109,751.599
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,2440,160.306,728.88,2440,160.306,728.88
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,5348,182.387,799.144,5348,182.387,799.144
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,4956,177.989,736.486,4956,177.989,736.486
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,3458,166.105,774.689,3458,166.105,774.689
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,2629,158.446,673.533,2629,158.446,673.533
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,86,153.011,729.128,86,153.011,729.128
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,60,147.819,637.717,60,147.819,637.717
Retrosplenial area/ ventral part,RSPv,886,left,all,23149,179.046,870.444,23149,179.046,870.444
Retrosplenial area/ ventral part,RSPv,886,right,all,23871,173.153,845.386,23871,173.153,845.386
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,5028,185.04,876.39,5028,185.04,876.39
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,4825,168.057,795.544,4825,168.057,795.544
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,3741,166.367,796.821,3741,166.367,796.821
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,5980,185.565,900.404,5980,185.565,900.404
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,10088,184.015,897.755,10088,184.015,897.755
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,9883,173.792,864.687,9883,173.792,864.687
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,4068,172.057,863,4068,172.057,863
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,2979,156.053,753.154,2979,156.053,753.154
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,224,159.381,871.732,224,159.381,871.732
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,204,148.574,823.25,204,148.574,823.25
Posterior parietal association areas,PTLp,22,left,all,14412,237.027,967.757,14412,237.027,967.757
Posterior parietal association areas,PTLp,22,right,all,12218,270.669,954.939,12218,270.669,954.939
Anterior area,VISa,312782546,left,all,8262,230.124,962.907,8262,230.124,962.907
Anterior area,VISa,312782546,right,all,6156,246.661,931.925,6156,246.661,931.925
Anterior area/ layer 1,VISa1,312782550,left,all,2066,410.157,1681.93,2066,410.157,1681.93
Anterior area/ layer 1,VISa1,312782550,right,all,2014,415.645,1561.53,2014,415.645,1561.53
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,967,163.711,698.154,967,163.711,698.154
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,739,157.673,607.911,739,157.673,607.911
Anterior area/ layer 4,VISa4,312782558,left,all,586,185.337,767.239,586,185.337,767.239
Anterior area/ layer 4,VISa4,312782558,right,all,353,167.341,665.734,353,167.341,665.734
Anterior area/ layer 5,VISa5,312782562,left,all,3126,182.28,742.028,3126,182.28,742.028
Anterior area/ layer 5,VISa5,312782562,right,all,2205,172.784,644.742,2205,172.784,644.742
Anterior area/ layer 6a,VISa6a,312782566,left,all,1160,144.279,659.494,1160,144.279,659.494
