Region,,,,Experiment,Marker 1,,,Total,,
Anteromedial visual area,VISam,394,right,all,197,248.112,996.051,197,248.112,996.051
Anteromedial visual area/ layer 1,VISam1,281,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 1,VISam1,281,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,left,all,0,0,0,0,0,0
Anteromedial visual area/ layer 5,VISam5,433,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,6,230.757,1140,6,230.757,1140
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,18,213.409,925.611,18,213.409,925.611
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,120,279.975,1112.03,120,279.975,1112.03
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,179,251.602,1003.13,179,251.602,1003.13
Lateral visual area,VISl,409,left,all,9401,192.971,975.696,9401,192.971,975.696
Lateral visual area,VISl,409,right,all,7883,193.335,833.545,7883,193.335,833.545
Lateral visual area/ layer 1,VISl1,421,left,all,731,196.228,840.962,731,196.228,840.962
Lateral visual area/ layer 1,VISl1,421,right,all,777,216.197,817.408,777,216.197,817.408
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,1744,172.563,873.513,1744,172.563,873.513
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,1989,204.309,826.867,1989,204.309,826.867
Lateral visual area/ layer 4,VISl4,573,left,all,1347,182.525,972.8,1347,182.525,972.8
Lateral visual area/ layer 4,VISl4,573,right,all,1349,181.472,815.532,1349,181.472,815.532
Lateral visual area/ layer 5,VISl5,613,left,all,3187,212.466,1057.81,3187,212.466,1057.81
Lateral visual area/ layer 5,VISl5,613,right,all,2100,205.158,890.003,2100,205.158,890.003
Lateral visual area/ layer 6a,VISl6a,74,left,all,2001,190.029,989.935,2001,190.029,989.935
Lateral visual area/ layer 6a,VISl6a,74,right,all,1360,166.2,797.274,1360,166.2,797.274
Lateral visual area/ layer 6b,VISl6b,121,left,all,391,170.049,951.176,391,170.049,951.176
Lateral visual area/ layer 6b,VISl6b,121,right,all,308,155.963,771.487,308,155.963,771.487
Primary visual area,VISp,385,left,all,15714,189.268,924.841,15714,189.268,924.841
Primary visual area,VISp,385,right,all,16789,205.021,827.328,16789,205.021,827.328
Primary visual area/ layer 1,VISp1,593,left,all,223,249.964,866.399,223,249.964,866.399
Primary visual area/ layer 1,VISp1,593,right,all,407,229.072,792.971,407,229.072,792.971
Primary visual area/ layer 2/3,VISp2/3,821,left,all,947,190.494,818.027,947,190.494,818.027
Primary visual area/ layer 2/3,VISp2/3,821,right,all,970,208.423,767.963,970,208.423,767.963
Primary visual area/ layer 4,VISp4,721,left,all,1268,188.333,851.909,1268,188.333,851.909
Primary visual area/ layer 4,VISp4,721,right,all,1305,205.068,780.421,1305,205.068,780.421
Primary visual area/ layer 5,VISp5,778,left,all,4952,207.839,939.117,4952,207.839,939.117
Primary visual area/ layer 5,VISp5,778,right,all,5228,211.696,833.011,5228,211.696,833.011
Primary visual area/ layer 6a,VISp6a,33,left,all,6918,177.304,940.68,6918,177.304,940.68
Primary visual area/ layer 6a,VISp6a,33,right,all,7506,200.498,836.291,7506,200.498,836.291
Primary visual area/ layer 6b,VISp6b,305,left,all,1406,173.121,943.618,1406,173.121,943.618
Primary visual area/ layer 6b,VISp6b,305,right,all,1373,194.755,853.398,1373,194.755,853.398
Posterolateral visual area,VISpl,425,left,all,4937,168.371,834.906,4937,168.371,834.906
Posterolateral visual area,VISpl,425,right,all,4330,148.743,680.255,4330,148.743,680.255
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1081,174.01,774.73,1081,174.01,774.73
Posterolateral visual area/ layer 1,VISpl1,750,right,all,1050,146.822,649.015,1050,146.822,649.015
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,1129,157.209,830.319,1129,157.209,830.319
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,930,140.44,690.494,930,140.44,690.494
Posterolateral visual area/ layer 4,VISpl4,869,left,all,226,163.209,892.65,226,163.209,892.65
Posterolateral visual area/ layer 4,VISpl4,869,right,all,224,157.94,707.33,224,157.94,707.33
Posterolateral visual area/ layer 5,VISpl5,902,left,all,1782,183.103,885.501,1782,183.103,885.501
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1391,162.497,709.981,1391,162.497,709.981
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,652,141.797,787.965,652,141.797,787.965
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,668,133.446,648.034,668,133.446,648.034
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,67,149.632,799.463,67,149.632,799.463
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,67,130.333,641.313,67,130.333,641.313
posteromedial visual area,VISpm,533,left,all,146,241.582,1080.14,146,241.582,1080.14
posteromedial visual area,VISpm,533,right,all,107,274.724,1075.69,107,274.724,1075.69
posteromedial visual area/ layer 1,VISpm1,805,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,left,all,0,0,0,0,0,0
posteromedial visual area/ layer 5,VISpm5,565,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,14,313.541,1188.79,14,313.541,1188.79
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,4,218.668,927.75,4,218.668,927.75
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,132,233.951,1068.61,132,233.951,1068.61
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,103,276.901,1081.44,103,276.901,1081.44
Laterointermediate area,VISli,312782574,left,all,4852,193.838,949.491,4852,193.838,949.491
Laterointermediate area,VISli,312782574,right,all,3514,187.694,815.073,3514,187.694,815.073
Laterointermediate area/ layer 1,VISli1,312782578,left,all,462,150.806,769.502,462,150.806,769.502
Laterointermediate area/ layer 1,VISli1,312782578,right,all,675,205.892,864.144,675,205.892,864.144
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,1015,162.762,875.729,1015,162.762,875.729
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,721,147.599,756.881,721,147.599,756.881
Laterointermediate area/ layer 4,VISli4,312782586,left,all,635,181.856,972.465,635,181.856,972.465
Laterointermediate area/ layer 4,VISli4,312782586,right,all,449,202.577,835.599,449,202.577,835.599
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1743,240.883,1039.8,1743,240.883,1039.8
Laterointermediate area/ layer 5,VISli5,312782590,right,all,932,218.374,857.652,932,218.374,857.652
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,806,171.989,934.222,806,171.989,934.222
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,608,159.869,757.538,608,159.869,757.538
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,191,165.774,940.717,191,165.774,940.717
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,129,174.257,775.667,129,174.257,775.667
Postrhinal area,VISpor,312782628,left,all,10735,174.202,797.531,10735,174.202,797.531
Postrhinal area,VISpor,312782628,right,all,8010,162.884,688.033,8010,162.884,688.033
Postrhinal area/ layer 1,VISpor1,312782632,left,all,1231,160.093,670.249,1231,160.093,670.249
Postrhinal area/ layer 1,VISpor1,312782632,right,all,1070,141.8,619.142,1070,141.8,619.142
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,2620,156.026,718.314,2620,156.026,718.314
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,2024,154.125,669.055,2024,154.125,669.055
Postrhinal area/ layer 4,VISpor4,312782640,left,all,551,180.377,848.722,551,180.377,848.722
Postrhinal area/ layer 4,VISpor4,312782640,right,all,543,190.843,744.317,543,190.843,744.317
Postrhinal area/ layer 5,VISpor5,312782644,left,all,3884,192.122,836.715,3884,192.122,836.715
Postrhinal area/ layer 5,VISpor5,312782644,right,all,2532,167.993,696.321,2532,167.993,696.321
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1970,167.985,854.24,1970,167.985,854.24
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1500,163.224,703.887,1500,163.224,703.887
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,479,183.047,948.088,479,183.047,948.088
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,341,197.064,795.953,341,197.064,795.953
Anterior cingulate area,ACA,31,left,all,47332,180.354,1042.79,47332,180.354,1042.79
Anterior cingulate area,ACA,31,right,all,43672,161.526,1002.28,43672,161.526,1002.28
Anterior cingulate area/ dorsal part,ACAd,39,left,all,28948,190.413,1047.58,28948,190.413,1047.58
Anterior cingulate area/ dorsal part,ACAd,39,right,all,25827,166.924,992.516,25827,166.924,992.516
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,1966,196.489,885.437,1966,196.489,885.437
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2193,168.394,909.097,2193,168.394,909.097
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,6091,167.472,958.957,6091,167.472,958.957
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,5831,155.034,970.968,5831,155.034,970.968
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,13719,205.957,1107.99,13719,205.957,1107.99
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,11776,181.398,1040.44,11776,181.398,1040.44
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,7062,178.666,1052.44,7062,178.666,1052.44
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,5926,149.527,951.537,5926,149.527,951.537
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,110,167.708,1005.25,110,167.708,1005.25
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,101,154.711,864.139,101,154.711,864.139
Anterior cingulate area/ ventral part,ACAv,48,left,all,18384,164.514,1035.25,18384,164.514,1035.25
Anterior cingulate area/ ventral part,ACAv,48,right,all,17845,153.713,1016.42,17845,153.713,1016.42
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,2284,187.964,927.175,2284,187.964,927.175
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,1973,150.901,890.117,1973,150.901,890.117
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,3907,140.561,988.73,3907,140.561,988.73
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,4306,139.056,1017.44,4306,139.056,1017.44
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,9639,168.826,1074.79,9639,168.826,1074.79
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,9207,163.15,1052.22,9207,163.15,1052.22
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,2398,164.74,1057.35,2398,164.74,1057.35
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,2227,146.707,986.658,2227,146.707,986.658
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,156,151.133,999.135,156,151.133,999.135
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,132,133.871,875.629,132,133.871,875.629
Prelimbic area,PL,972,left,all,16634,165.679,855.069,16634,165.679,855.069
Prelimbic area,PL,972,right,all,15016,157.093,836.238,15016,157.093,836.238
Prelimbic area/ layer 1,PL1,171,left,all,1307,186.368,828.723,1307,186.368,828.723
Prelimbic area/ layer 1,PL1,171,right,all,1745,193.85,865.625,1745,193.85,865.625
Prelimbic area/ layer 2/3,PL2/3,304,left,all,3505,154.216,804.699,3505,154.216,804.699
Prelimbic area/ layer 2/3,PL2/3,304,right,all,2598,140.726,791.306,2598,140.726,791.306
Prelimbic area/ layer 5,PL5,363,left,all,8140,167.063,869.46,8140,167.063,869.46
Prelimbic area/ layer 5,PL5,363,right,all,7400,159.747,846.634,7400,159.747,846.634
Prelimbic area/ layer 6a,PL6a,84,left,all,3655,166.243,881.167,3655,166.243,881.167
Prelimbic area/ layer 6a,PL6a,84,right,all,3250,144.498,833.422,3250,144.498,833.422
Prelimbic area/ layer 6b,PL6b,132,left,all,27,159.019,797.37,27,159.019,797.37
Prelimbic area/ layer 6b,PL6b,132,right,all,23,142.949,735.391,23,142.949,735.391
Infralimbic area,ILA,44,left,all,5115,158.156,831.492,5115,158.156,831.492
Infralimbic area,ILA,44,right,all,4323,144.679,802.585,4323,144.679,802.585
Infralimbic area/ layer 1,ILA1,707,left,all,206,216.371,881.539,206,216.371,881.539
Infralimbic area/ layer 1,ILA1,707,right,all,259,211.285,839.124,259,211.285,839.124
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,530,140.817,749.534,530,140.817,749.534
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,455,133.743,745.154,455,133.743,745.154
Infralimbic area/ layer 5,ILA5,827,left,all,2769,153.65,822.83,2769,153.65,822.83
Infralimbic area/ layer 5,ILA5,827,right,all,2216,141.023,801.767,2216,141.023,801.767
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1598,164.275,867.984,1598,164.275,867.984
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1385,141.701,816.48,1385,141.701,816.48
Infralimbic area/ layer 6b,ILA6b,1081,left,all,12,149.391,731.5,12,149.391,731.5
Infralimbic area/ layer 6b,ILA6b,1081,right,all,8,138.632,706.75,8,138.632,706.75
Orbital area,ORB,714,left,all,45190,168.98,917.735,45190,168.98,917.735
Orbital area,ORB,714,right,all,31056,152.093,815.734,31056,152.093,815.734
Orbital area/ lateral part,ORBl,723,left,all,23469,179.484,978.296,23469,179.484,978.296
Orbital area/ lateral part,ORBl,723,right,all,14142,156.858,844.699,14142,156.858,844.699
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1638,186.326,966.652,1638,186.326,966.652
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,986,173.825,846.921,986,173.825,846.921
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,5850,171.443,984.06,5850,171.443,984.06
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,2861,157.847,847.515,2861,157.847,847.515
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,12640,187.987,1006.91,12640,187.987,1006.91
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,7635,160.92,866.861,7635,160.92,866.861
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,3193,159.257,866.302,3193,159.257,866.302
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,2559,138.141,778.517,2559,138.141,778.517
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,148,131.872,851.689,148,131.872,851.689
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,101,130.341,744.752,101,130.341,744.752
Orbital area/ medial part,ORBm,731,left,all,8770,159.515,830.217,8770,159.515,830.217
Orbital area/ medial part,ORBm,731,right,all,7337,148.984,777.632,7337,148.984,777.632
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,1516,162.568,783.881,1516,162.568,783.881
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1570,165.764,761.257,1570,165.764,761.257
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,2329,156.96,834.637,2329,156.96,834.637
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,1776,143.076,780.03,1776,143.076,780.03
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,3615,161.478,847.516,3615,161.478,847.516
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,2900,149.105,791.239,2900,149.105,791.239
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1306,155.224,828.6,1306,155.224,828.6
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,1085,134.256,761.534,1085,134.256,761.534
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,4,117.905,711.75,4,117.905,711.75
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,6,111.327,686.833,6,111.327,686.833
Orbital area/ ventrolateral part,ORBvl,746,left,all,12951,156.352,867.254,12951,156.352,867.254
Orbital area/ ventrolateral part,ORBvl,746,right,all,9577,147.441,802.154,9577,147.441,802.154
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,2242,146.123,829.18,2242,146.123,829.18
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1600,148.097,770.825,1600,148.097,770.825
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,3520,156.522,878.542,3520,156.522,878.542
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,2660,153.268,813.252,2660,153.268,813.252
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,5663,161.423,887.575,5663,161.423,887.575
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,4079,148.837,822.863,4079,148.837,822.863
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1501,152.63,822.918,1501,152.63,822.918
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1224,129.711,751.158,1224,129.711,751.158
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,25,124.45,751.36,25,124.45,751.36
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,14,108.734,698.714,14,108.734,698.714
Agranular insular area,AI,95,left,all,85647,207.215,961.872,85647,207.215,961.872
Agranular insular area,AI,95,right,all,55813,196.342,866.324,55813,196.342,866.324
Agranular insular area/ dorsal part,AId,104,left,all,42910,200.093,970.483,42910,200.093,970.483
Agranular insular area/ dorsal part,AId,104,right,all,25578,179.17,843.316,25578,179.17,843.316
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,1934,170.598,760.196,1934,170.598,760.196
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,3362,223.741,952.403,3362,223.741,952.403
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,10967,183.448,879.688,10967,183.448,879.688
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,5951,160.397,775.527,5951,160.397,775.527
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,20187,218.2,1010.61,20187,218.2,1010.61
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,10717,181.783,846.578,10717,181.783,846.578
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,9386,189.161,1023.81,9386,189.161,1023.81
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,5417,167.443,843.083,5417,167.443,843.083
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,436,146.597,1181.4,436,146.597,1181.4
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,131,159.185,865.977,131,159.185,865.977
Agranular insular area/ posterior part,AIp,111,left,all,23809,213.262,890.123,23809,213.262,890.123
Agranular insular area/ posterior part,AIp,111,right,all,19404,216.686,878.14,19404,216.686,878.14
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,1953,165.863,785.03,1953,165.863,785.03
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,3366,298.98,1125.85,3366,298.98,1125.85
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,9250,214.75,880.902,9250,214.75,880.902
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,7326,212.138,860.455,7326,212.138,860.455
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,7539,232.045,924.704,7539,232.045,924.704
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,5190,199.308,813.096,5190,199.308,813.096
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,4886,201.747,894.268,4886,201.747,894.268
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,3465,173.821,773.582,3465,173.821,773.582
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,181,177.187,943.105,181,177.187,943.105
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,57,129.565,801.421,57,129.565,801.421
Agranular insular area/ ventral part,AIv,119,left,all,18928,215.754,1032.6,18928,215.754,1032.6
Agranular insular area/ ventral part,AIv,119,right,all,10831,200.449,899.49,10831,200.449,899.49
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1487,203.984,917.552,1487,203.984,917.552
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1427,249.234,988.146,1427,249.234,988.146
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,6289,224.278,1019.33,6289,224.278,1019.33
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,3532,213.657,903.202,3532,213.657,903.202
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,9135,213.479,1047.98,9135,213.479,1047.98
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,4725,177.872,873.147,4725,177.872,873.147
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,2007,208.652,1089.72,2007,208.652,1089.72
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,1128,191.315,886.704,1128,191.315,886.704
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,10,107.917,981.9,10,107.917,981.9
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,19,238.071,861.105,19,238.071,861.105
Retrosplenial area,RSP,254,left,all,27746,187.922,1020.22,27746,187.922,1020.22
Retrosplenial area,RSP,254,right,all,32456,180.409,999.053,32456,180.409,999.053
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,1729,163.688,793.691,1729,163.688,793.691
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,2516,178.167,742.11,2516,178.167,742.11
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,131,223.452,742.389,131,223.452,742.389
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,276,173.404,666.014,276,173.404,666.014
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,214,153.149,727.944,214,153.149,727.944
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,395,197.375,753.884,395,197.375,753.884
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,259,160.474,745.618,259,160.474,745.618
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,467,192.852,759.63,467,192.852,759.63
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,1003,157.946,816.323,1003,157.946,816.323
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1197,164.026,728.796,1197,164.026,728.796
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,122,172.028,880.098,122,172.028,880.098
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,181,199.134,875.298,181,199.134,875.298
Retrosplenial area/ dorsal part,RSPd,879,left,all,2427,164.505,794.831,2427,164.505,794.831
Retrosplenial area/ dorsal part,RSPd,879,right,all,4011,164.128,749.678,4011,164.128,749.678
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,326,175.939,742.337,326,175.939,742.337
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,519,162.582,717.509,519,162.582,717.509
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,304,163.854,753.135,304,163.854,753.135
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,502,164.251,724.998,502,164.251,724.998
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,716,157.543,776.155,716,157.543,776.155
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,1364,161.207,739.288,1364,161.207,739.288
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,987,163.658,823.613,987,163.658,823.613
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,1512,165.642,764.296,1512,165.642,764.296
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,94,188.881,951.787,94,188.881,951.787
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,114,185.489,935.254,114,185.489,935.254
Retrosplenial area/ ventral part,RSPv,886,left,all,23590,192.108,1060.01,23590,192.108,1060.01
Retrosplenial area/ ventral part,RSPv,886,right,all,25929,183.145,1062.56,25929,183.145,1062.56
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,4441,183.56,1005.23,4441,183.56,1005.23
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,5188,175.433,1068.59,5188,175.433,1068.59
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,4748,177.312,1033.12,4748,177.312,1033.12
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,6251,186.888,1105.8,6251,186.888,1105.8
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,10084,203.065,1099.94,10084,203.065,1099.94
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,10438,188.485,1073.59,10438,188.485,1073.59
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,3966,191.129,1051.67,3966,191.129,1051.67
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,3739,173.236,958.522,3739,173.236,958.522
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,351,196.636,1063.73,351,196.636,1063.73
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,313,176.513,974.438,313,176.513,974.438
Posterior parietal association areas,PTLp,22,left,all,6533,239.664,1070.2,6533,239.664,1070.2
Posterior parietal association areas,PTLp,22,right,all,5509,216.296,957.206,5509,216.296,957.206
Anterior area,VISa,312782546,left,all,1684,225.742,950.579,1684,225.742,950.579
Anterior area,VISa,312782546,right,all,1726,222.048,907.744,1726,222.048,907.744
Anterior area/ layer 1,VISa1,312782550,left,all,0,0,0,0,0,0
Anterior area/ layer 1,VISa1,312782550,right,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,left,all,0,0,0,0,0,0
Anterior area/ layer 4,VISa4,312782558,right,all,0,0,0,0,0,0
Anterior area/ layer 5,VISa5,312782562,left,all,136,409.664,1229.01,136,409.664,1229.01
Anterior area/ layer 5,VISa5,312782562,right,all,116,283.983,1013.47,116,283.983,1013.47
Anterior area/ layer 6a,VISa6a,312782566,left,all,1150,218.325,940.385,1150,218.325,940.385
Anterior area/ layer 6a,VISa6a,312782566,right,all,1281,224.045,917.402,1281,224.045,917.402
Anterior area/ layer 6b,VISa6b,312782570,left,all,398,184.327,884.889,398,184.327,884.889
Anterior area/ layer 6b,VISa6b,312782570,right,all,329,192.436,832.866,329,192.436,832.866
