Region,,,,Experiment,Marker 1,,,Total,,
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,607,197.538,658.44,607,197.538,658.44
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,0,0,0,0,0,0
Anteromedial visual area/ layer 4,VISam4,401,left,all,482,194.618,691.768,482,194.618,691.768
Anteromedial visual area/ layer 4,VISam4,401,right,all,1,311.523,751,1,311.523,751
Anteromedial visual area/ layer 5,VISam5,433,left,all,2693,228.661,800.514,2693,228.661,800.514
Anteromedial visual area/ layer 5,VISam5,433,right,all,1195,179.96,658.991,1195,179.96,658.991
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,1111,205.877,784.056,1111,205.877,784.056
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,1538,222.344,800.111,1538,222.344,800.111
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,193,191.524,712.881,193,191.524,712.881
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,222,211.446,820.036,222,211.446,820.036
Lateral visual area,VISl,409,left,all,10648,222.045,842.431,10648,222.045,842.431
Lateral visual area,VISl,409,right,all,6282,190.582,641.286,6282,190.582,641.286
Lateral visual area/ layer 1,VISl1,421,left,all,854,189.132,665.301,854,189.132,665.301
Lateral visual area/ layer 1,VISl1,421,right,all,918,161.497,542.881,918,161.497,542.881
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,2539,196.257,809.788,2539,196.257,809.788
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,1465,178.983,634.838,1465,178.983,634.838
Lateral visual area/ layer 4,VISl4,573,left,all,1785,233.588,924.82,1785,233.588,924.82
Lateral visual area/ layer 4,VISl4,573,right,all,1132,221.735,704.038,1132,221.735,704.038
Lateral visual area/ layer 5,VISl5,613,left,all,3026,254.604,909.138,3026,254.604,909.138
Lateral visual area/ layer 5,VISl5,613,right,all,1483,217.163,694.069,1483,217.163,694.069
Lateral visual area/ layer 6a,VISl6a,74,left,all,2304,212.867,793.276,2304,212.867,793.276
Lateral visual area/ layer 6a,VISl6a,74,right,all,1055,166.923,607.191,1055,166.923,607.191
Lateral visual area/ layer 6b,VISl6b,121,left,all,140,190.618,831.636,140,190.618,831.636
Lateral visual area/ layer 6b,VISl6b,121,right,all,229,164.236,582.079,229,164.236,582.079
Primary visual area,VISp,385,left,all,50213,210.703,805.706,50213,210.703,805.706
Primary visual area,VISp,385,right,all,28237,188.69,697.861,28237,188.69,697.861
Primary visual area/ layer 1,VISp1,593,left,all,4866,183.866,639.767,4866,183.866,639.767
Primary visual area/ layer 1,VISp1,593,right,all,1768,169.766,568.665,1768,169.766,568.665
Primary visual area/ layer 2/3,VISp2/3,821,left,all,12191,189.116,779.703,12191,189.116,779.703
Primary visual area/ layer 2/3,VISp2/3,821,right,all,4115,177.057,642.391,4115,177.057,642.391
Primary visual area/ layer 4,VISp4,721,left,all,9213,235.566,900.143,9213,235.566,900.143
Primary visual area/ layer 4,VISp4,721,right,all,4720,185.171,697.751,4720,185.171,697.751
Primary visual area/ layer 5,VISp5,778,left,all,13662,235.141,864.084,13662,235.141,864.084
Primary visual area/ layer 5,VISp5,778,right,all,9919,203.461,753.26,9919,203.461,753.26
Primary visual area/ layer 6a,VISp6a,33,left,all,9455,194.088,749.463,9455,194.088,749.463
Primary visual area/ layer 6a,VISp6a,33,right,all,6742,184.773,692.765,6742,184.773,692.765
Primary visual area/ layer 6b,VISp6b,305,left,all,826,196.063,791.925,826,196.063,791.925
Primary visual area/ layer 6b,VISp6b,305,right,all,973,165.911,638.296,973,165.911,638.296
Posterolateral visual area,VISpl,425,left,all,6419,191.185,688.856,6419,191.185,688.856
Posterolateral visual area,VISpl,425,right,all,4275,180.327,627.869,4275,180.327,627.869
Posterolateral visual area/ layer 1,VISpl1,750,left,all,894,166.437,587.459,894,166.437,587.459
Posterolateral visual area/ layer 1,VISpl1,750,right,all,673,164.854,569.608,673,164.854,569.608
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,1467,186.071,692.815,1467,186.071,692.815
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,958,164.775,613.73,958,164.775,613.73
Posterolateral visual area/ layer 4,VISpl4,869,left,all,237,186.333,727.646,237,186.333,727.646
Posterolateral visual area/ layer 4,VISpl4,869,right,all,192,184.728,658.849,192,184.728,658.849
Posterolateral visual area/ layer 5,VISpl5,902,left,all,2709,208.079,728.526,2709,208.079,728.526
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1678,198.996,667.111,1678,198.996,667.111
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,1016,174.803,655.675,1016,174.803,655.675
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,712,172.529,604.862,712,172.529,604.862
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,96,208.431,708.573,96,208.431,708.573
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,62,159.243,584.968,62,159.243,584.968
posteromedial visual area,VISpm,533,left,all,5675,213.737,779.093,5675,213.737,779.093
posteromedial visual area,VISpm,533,right,all,3040,199.708,717.809,3040,199.708,717.809
posteromedial visual area/ layer 1,VISpm1,805,left,all,4,207.592,592.75,4,207.592,592.75
posteromedial visual area/ layer 1,VISpm1,805,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,667,201.554,707.427,667,201.554,707.427
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,0,0,0,0,0,0
posteromedial visual area/ layer 4,VISpm4,501,left,all,652,183.283,713.871,652,183.283,713.871
posteromedial visual area/ layer 4,VISpm4,501,right,all,1,182.241,567,1,182.241,567
posteromedial visual area/ layer 5,VISpm5,565,left,all,2958,225.415,802.436,2958,225.415,802.436
posteromedial visual area/ layer 5,VISpm5,565,right,all,1176,173.995,631.965,1176,173.995,631.965
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,1193,213.111,804.06,1193,213.111,804.06
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,1539,214.042,768.787,1539,214.042,768.787
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,201,184.926,740.458,201,184.926,740.458
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,324,225.005,787.71,324,225.005,787.71
Laterointermediate area,VISli,312782574,left,all,4079,221.356,817.118,4079,221.356,817.118
Laterointermediate area,VISli,312782574,right,all,2756,193.625,625.684,2756,193.625,625.684
Laterointermediate area/ layer 1,VISli1,312782578,left,all,262,179.213,631.034,262,179.213,631.034
Laterointermediate area/ layer 1,VISli1,312782578,right,all,325,160.082,523.532,325,160.082,523.532
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,954,179.208,749.314,954,179.208,749.314
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,586,175.661,607.256,586,175.661,607.256
Laterointermediate area/ layer 4,VISli4,312782586,left,all,524,229.254,853.914,524,229.254,853.914
Laterointermediate area/ layer 4,VISli4,312782586,right,all,422,221.945,669.502,422,221.945,669.502
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1386,268.364,910.313,1386,268.364,910.313
Laterointermediate area/ layer 5,VISli5,312782590,right,all,835,220.822,677.989,835,220.822,677.989
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,798,203.643,765.969,798,203.643,765.969
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,487,170.216,595.975,487,170.216,595.975
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,155,196.149,854.581,155,196.149,854.581
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,101,175.473,589.04,101,175.473,589.04
Postrhinal area,VISpor,312782628,left,all,10348,208.309,710.45,10348,208.309,710.45
Postrhinal area,VISpor,312782628,right,all,8069,185.743,578.63,8069,185.743,578.63
Postrhinal area/ layer 1,VISpor1,312782632,left,all,986,168.503,552.553,986,168.503,552.553
Postrhinal area/ layer 1,VISpor1,312782632,right,all,1242,157.031,506.913,1242,157.031,506.913
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,2772,175.914,645.202,2772,175.914,645.202
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,2560,186.791,586.478,2560,186.791,586.478
Postrhinal area/ layer 4,VISpor4,312782640,left,all,568,201.4,774.19,568,201.4,774.19
Postrhinal area/ layer 4,VISpor4,312782640,right,all,421,220.538,620.962,421,220.538,620.962
Postrhinal area/ layer 5,VISpor5,312782644,left,all,3577,236.062,763.093,3577,236.062,763.093
Postrhinal area/ layer 5,VISpor5,312782644,right,all,2522,198.652,599.9,2522,198.652,599.9
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1994,217.771,735.545,1994,217.771,735.545
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,1150,174.89,572.663,1150,174.89,572.663
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,451,241.191,847.931,451,241.191,847.931
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,174,175.676,603.776,174,175.676,603.776
Anterior cingulate area,ACA,31,left,all,39376,203.144,804.465,39376,203.144,804.465
Anterior cingulate area,ACA,31,right,all,37966,195.36,791.462,37966,195.36,791.462
Anterior cingulate area/ dorsal part,ACAd,39,left,all,24360,208.587,805.928,24360,208.587,805.928
Anterior cingulate area/ dorsal part,ACAd,39,right,all,23179,203.723,795.032,23179,203.723,795.032
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,1967,247.907,819.64,1967,247.907,819.64
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2066,204.226,739.443,2066,204.226,739.443
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,5411,177.388,739.35,5411,177.388,739.35
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,5702,185.513,763.725,5702,185.513,763.725
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,11625,221.598,841.654,11625,221.598,841.654
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,10636,224.018,852.719,10636,224.018,852.719
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,5308,197.741,791.842,5308,197.741,791.842
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,4742,180.325,728.729,4742,180.325,728.729
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,49,163.468,657.837,49,163.468,657.837
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,33,139.681,619.667,33,139.681,619.667
Anterior cingulate area/ ventral part,ACAv,48,left,all,15016,194.314,802.092,15016,194.314,802.092
Anterior cingulate area/ ventral part,ACAv,48,right,all,14787,182.251,785.866,14787,182.251,785.866
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,1800,281.037,884.283,1800,281.037,884.283
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,1467,186.958,742.08,1467,186.958,742.08
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,3215,159.368,756.538,3215,159.368,756.538
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,3740,162.349,766.858,3740,162.349,766.858
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,8290,192.864,811.049,8290,192.864,811.049
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,8115,191.793,812.266,8115,191.793,812.266
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,1637,176.763,762.789,1637,176.763,762.789
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,1420,176.116,736.369,1420,176.116,736.369
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,74,153.722,647.878,74,153.722,647.878
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,45,155.727,593.956,45,155.727,593.956
Prelimbic area,PL,972,left,all,15045,184.294,664.979,15045,184.294,664.979
Prelimbic area,PL,972,right,all,13896,187.082,665.944,13896,187.082,665.944
Prelimbic area/ layer 1,PL1,171,left,all,1767,220.52,673.444,1767,220.52,673.444
Prelimbic area/ layer 1,PL1,171,right,all,2323,243.681,706.075,2323,243.681,706.075
Prelimbic area/ layer 2/3,PL2/3,304,left,all,2693,165.068,625.683,2693,165.068,625.683
Prelimbic area/ layer 2/3,PL2/3,304,right,all,2546,161.086,611.69,2546,161.086,611.69
Prelimbic area/ layer 5,PL5,363,left,all,7842,186.969,678.237,7842,186.969,678.237
Prelimbic area/ layer 5,PL5,363,right,all,6529,181.487,671.987,6529,181.487,671.987
Prelimbic area/ layer 6a,PL6a,84,left,all,2736,172.333,660.484,2736,172.333,660.484
Prelimbic area/ layer 6a,PL6a,84,right,all,2493,175.549,668.346,2493,175.549,668.346
Prelimbic area/ layer 6b,PL6b,132,left,all,7,115.896,549,7,115.896,549
Prelimbic area/ layer 6b,PL6b,132,right,all,5,183.799,558,5,183.799,558
Infralimbic area,ILA,44,left,all,3974,199.929,692.458,3974,199.929,692.458
Infralimbic area,ILA,44,right,all,3621,176.944,667.39,3621,176.944,667.39
Infralimbic area/ layer 1,ILA1,707,left,all,410,496.496,1110.2,410,496.496,1110.2
Infralimbic area/ layer 1,ILA1,707,right,all,235,260.682,784.421,235,260.682,784.421
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,325,147.655,600.828,325,147.655,600.828
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,446,155.926,615.305,446,155.926,615.305
Infralimbic area/ layer 5,ILA5,827,left,all,1969,167.123,653.604,1969,167.123,653.604
Infralimbic area/ layer 5,ILA5,827,right,all,1933,170.716,660.014,1933,170.716,660.014
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1267,168.497,641.39,1267,168.497,641.39
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1006,178.745,677.43,1006,178.745,677.43
Infralimbic area/ layer 6b,ILA6b,1081,left,all,3,138.305,596,3,138.305,596
Infralimbic area/ layer 6b,ILA6b,1081,right,all,1,100.166,552,1,100.166,552
Orbital area,ORB,714,left,all,34009,189.88,720.504,34009,189.88,720.504
Orbital area,ORB,714,right,all,26087,190.859,691.571,26087,190.859,691.571
Orbital area/ lateral part,ORBl,723,left,all,18017,202.634,760.943,18017,202.634,760.943
Orbital area/ lateral part,ORBl,723,right,all,12408,196.133,722.468,12408,196.133,722.468
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1258,253.093,802.132,1258,253.093,802.132
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1334,223.207,737.214,1334,223.207,737.214
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,4101,196.39,780.358,4101,196.39,780.358
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,2662,197.345,732.576,2662,197.345,732.576
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,9522,208.116,781.501,9522,208.116,781.501
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,6439,197.385,737.671,6439,197.385,737.671
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,3005,174.483,659.139,3005,174.483,659.139
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,1876,172.541,649.97,1876,172.541,649.97
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,131,160.802,598.641,131,160.802,598.641
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,97,163.784,635.206,97,163.784,635.206
Orbital area/ medial part,ORBm,731,left,all,6311,170.061,639.6,6311,170.061,639.6
Orbital area/ medial part,ORBm,731,right,all,6039,191.863,654.275,6039,191.863,654.275
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,905,177.356,587.03,905,177.356,587.03
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,1689,250.357,707.118,1689,250.357,707.118
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,1489,162.992,628.625,1489,162.992,628.625
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,1299,171.031,620.993,1299,171.031,620.993
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,2916,174.671,670.501,2916,174.671,670.501
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,2300,170.838,644.611,2300,170.838,644.611
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,992,160.126,613.269,992,160.126,613.269
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,751,160.738,622.595,751,160.738,622.595
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,9,206.956,631.778,9,206.956,631.778
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,0,0,0,0,0,0
Orbital area/ ventrolateral part,ORBvl,746,left,all,9681,179.064,697.986,9681,179.064,697.986
Orbital area/ ventrolateral part,ORBvl,746,right,all,7640,181.498,670.874,7640,181.498,670.874
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,1075,171.456,637.819,1075,171.456,637.819
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,1176,171.268,612.321,1176,171.268,612.321
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,2593,188.926,712.867,2593,188.926,712.867
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,2033,189.314,693.024,2033,189.314,693.024
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,4473,181.48,721.487,4473,181.48,721.487
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,3455,183.577,690.248,3455,183.577,690.248
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,1512,160.498,647.614,1512,160.498,647.614
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,964,169.73,626.922,964,169.73,626.922
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,28,174.383,595.75,28,174.383,595.75
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,12,206.464,608.917,12,206.464,608.917
Agranular insular area,AI,95,left,all,63710,233.744,756.843,63710,233.744,756.843
Agranular insular area,AI,95,right,all,50909,210.859,714.617,50909,210.859,714.617
Agranular insular area/ dorsal part,AId,104,left,all,33282,223.772,735.916,33282,223.772,735.916
Agranular insular area/ dorsal part,AId,104,right,all,23830,204.704,709.155,23830,204.704,709.155
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,1777,209.284,664.017,1777,209.284,664.017
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,2550,199.16,649.467,2550,199.16,649.467
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,9019,203.612,691.577,9019,203.612,691.577
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,6109,203.052,691.651,6109,203.052,691.651
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,15905,242.391,771.478,15905,242.391,771.478
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,10077,213.418,743.17,10077,213.418,743.17
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,6349,210.583,727.897,6349,210.583,727.897
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,4889,192.969,694.921,4889,192.969,694.921
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,232,202.943,791.776,232,202.943,791.776
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,205,174.467,640.702,205,174.467,640.702
Agranular insular area/ posterior part,AIp,111,left,all,17501,264.079,808.895,17501,264.079,808.895
Agranular insular area/ posterior part,AIp,111,right,all,15060,211.274,685.51,15060,211.274,685.51
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,2219,239.451,740.878,2219,239.451,740.878
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,1568,198.283,665.673,1568,198.283,665.673
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,6654,275.668,828.642,6654,275.668,828.642
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,6997,224.291,719.348,6997,224.291,719.348
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,5194,286.656,848.606,5194,286.656,848.606
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,3921,206.535,667.539,3921,206.535,667.539
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,3343,224.093,756.184,3343,224.093,756.184
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,2522,191.581,632.148,2522,191.581,632.148
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,91,197.564,693.484,91,197.564,693.484
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,52,163.915,673.673,52,163.915,673.673
Agranular insular area/ ventral part,AIv,119,left,all,12927,218.349,740.249,12927,218.349,740.249
Agranular insular area/ ventral part,AIv,119,right,all,12019,222.54,761.918,12019,222.54,761.918
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1337,230.845,753.156,1337,230.845,753.156
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1886,217.5,749.292,1886,217.5,749.292
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,4731,227.502,751.48,4731,227.502,751.48
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,4979,232.545,792.552,4979,232.545,792.552
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,5692,208.541,729.171,5692,208.541,729.171
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,4148,216.541,743.058,4148,216.541,743.058
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1156,215.307,734.935,1156,215.307,734.935
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,994,206.911,712.784,994,206.911,712.784
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,11,157.726,631.818,11,157.726,631.818
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,12,231.859,624.667,12,231.859,624.667
Retrosplenial area,RSP,254,left,all,65172,227.986,897.341,65172,227.986,897.341
Retrosplenial area,RSP,254,right,all,67376,212.954,843.86,67376,212.954,843.86
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,11499,203.834,729.304,11499,203.834,729.304
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,7410,189.697,667.33,7410,189.697,667.33
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,566,179.461,573.226,566,179.461,573.226
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,506,162.099,551.243,506,162.099,551.243
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,1020,184.998,647.687,1020,184.998,647.687
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,580,161.578,634.35,580,161.578,634.35
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,6015,201.301,716.689,6015,201.301,716.689
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,2540,190.004,644.781,2540,190.004,644.781
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,3608,218.554,794.31,3608,218.554,794.31
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,3467,197.023,699.634,3467,197.023,699.634
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,290,187.065,773.89,290,187.065,773.89
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,317,202.617,740.334,317,202.617,740.334
Retrosplenial area/ dorsal part,RSPd,879,left,all,15796,208.359,766.95,15796,208.359,766.95
Retrosplenial area/ dorsal part,RSPd,879,right,all,15119,191.484,694.289,15119,191.484,694.289
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,1101,179.928,648.282,1101,179.928,648.282
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,1177,177.33,615.856,1177,177.33,615.856
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,1355,180.215,679.898,1355,180.215,679.898
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,1693,179.912,656.066,1693,179.912,656.066
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,5836,199.382,722.364,5836,199.382,722.364
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,4794,192.905,672.179,4794,192.905,672.179
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,7249,223.655,832.102,7249,223.655,832.102
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,7149,194.607,727.012,7149,194.607,727.012
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,255,251.292,910.204,255,251.292,910.204
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,306,214.71,789.346,306,214.71,789.346
Retrosplenial area/ ventral part,RSPv,886,left,all,37877,243.503,1002.73,37877,243.503,1002.73
Retrosplenial area/ ventral part,RSPv,886,right,all,44847,224.034,923.452,44847,224.034,923.452
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,6015,236.549,929.031,6015,236.549,929.031
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,8457,219.282,940.947,8457,219.282,940.947
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,7007,231.438,963.842,7007,231.438,963.842
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,11383,238.572,984.347,11383,238.572,984.347
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,17815,251.438,1036.28,17815,251.438,1036.28
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,18725,225.712,920.609,18725,225.712,920.609
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,6562,242.878,1023.54,6562,242.878,1023.54
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,5957,199.854,799.841,5957,199.854,799.841
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,478,220.736,964.504,478,220.736,964.504
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,325,185.082,764.858,325,185.082,764.858
Posterior parietal association areas,PTLp,22,left,all,18058,224.818,801.201,18058,224.818,801.201
Posterior parietal association areas,PTLp,22,right,all,12899,206.682,753.964,12899,206.682,753.964
Anterior area,VISa,312782546,left,all,9822,210.251,735.736,9822,210.251,735.736
Anterior area,VISa,312782546,right,all,6428,203.12,735.535,6428,203.12,735.535
Anterior area/ layer 1,VISa1,312782550,left,all,730,193.487,619.889,730,193.487,619.889
Anterior area/ layer 1,VISa1,312782550,right,all,0,0,0,0,0,0
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,2880,184.884,661.09,2880,184.884,661.09
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,113,177.227,619.929,113,177.227,619.929
Anterior area/ layer 4,VISa4,312782558,left,all,1341,214.766,743.043,1341,214.766,743.043
Anterior area/ layer 4,VISa4,312782558,right,all,842,178.069,633.437,842,178.069,633.437
Anterior area/ layer 5,VISa5,312782562,left,all,3051,250.947,841.686,3051,250.947,841.686
Anterior area/ layer 5,VISa5,312782562,right,all,3037,196.541,718.616,3037,196.541,718.616
Anterior area/ layer 6a,VISa6a,312782566,left,all,1529,184.663,715.874,1529,184.663,715.874
Anterior area/ layer 6a,VISa6a,312782566,right,all,2133,226.784,812.342,2133,226.784,812.342
Anterior area/ layer 6b,VISa6b,312782570,left,all,291,190.304,724.962,291,190.304,724.962
Anterior area/ layer 6b,VISa6b,312782570,right,all,303,181.754,691.241,303,181.754,691.241
Rostrolateral visual area,VISrl,417,left,all,8236,242.19,879.272,8236,242.19,879.272
