Region,,,,Experiment,Marker 1,,,Total,,
Anterolateral visual area/ layer 6b,VISal6b,649,left,all,81,192.637,993.407,81,192.637,993.407
Anterolateral visual area/ layer 6b,VISal6b,649,right,all,277,235.088,810.993,277,235.088,810.993
Anteromedial visual area,VISam,394,left,all,8255,300.376,954.247,8255,300.376,954.247
Anteromedial visual area,VISam,394,right,all,6456,252.308,761.81,6456,252.308,761.81
Anteromedial visual area/ layer 1,VISam1,281,left,all,1321,233.19,802.136,1321,233.19,802.136
Anteromedial visual area/ layer 1,VISam1,281,right,all,1270,205.223,679.191,1270,205.223,679.191
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,2641,257.201,892.439,2641,257.201,892.439
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,1967,243.237,749.349,1967,243.237,749.349
Anteromedial visual area/ layer 4,VISam4,401,left,all,673,420.762,1136.43,673,420.762,1136.43
Anteromedial visual area/ layer 4,VISam4,401,right,all,428,347.541,893.18,428,347.541,893.18
Anteromedial visual area/ layer 5,VISam5,433,left,all,2420,362.151,1061.67,2420,362.151,1061.67
Anteromedial visual area/ layer 5,VISam5,433,right,all,1565,299.801,834.3,1565,299.801,834.3
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,1184,277.88,939.862,1184,277.88,939.862
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,1077,217.713,723.165,1077,217.713,723.165
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,16,231.265,868.312,16,231.265,868.312
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,149,251.042,771.101,149,251.042,771.101
Lateral visual area,VISl,409,left,all,14399,330.957,1146.04,14399,330.957,1146.04
Lateral visual area,VISl,409,right,all,10964,254.754,945.151,10964,254.754,945.151
Lateral visual area/ layer 1,VISl1,421,left,all,1145,245.327,958.323,1145,245.327,958.323
Lateral visual area/ layer 1,VISl1,421,right,all,935,203.977,842.154,935,203.977,842.154
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,4264,286.16,1080.61,4264,286.16,1080.61
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,2958,210.781,896.829,2958,210.781,896.829
Lateral visual area/ layer 4,VISl4,573,left,all,2557,399.56,1258.67,2557,399.56,1258.67
Lateral visual area/ layer 4,VISl4,573,right,all,1693,245.276,974.93,1693,245.276,974.93
Lateral visual area/ layer 5,VISl5,613,left,all,4066,352.724,1176.14,4066,352.724,1176.14
Lateral visual area/ layer 5,VISl5,613,right,all,2754,332.915,1060.69,2754,332.915,1060.69
Lateral visual area/ layer 6a,VISl6a,74,left,all,2197,346.124,1179.99,2197,346.124,1179.99
Lateral visual area/ layer 6a,VISl6a,74,right,all,2198,246.292,898.974,2198,246.292,898.974
Lateral visual area/ layer 6b,VISl6b,121,left,all,170,282.811,1198.53,170,282.811,1198.53
Lateral visual area/ layer 6b,VISl6b,121,right,all,426,247.563,879.735,426,247.563,879.735
Primary visual area,VISp,385,left,all,73699,306.866,1099.33,73699,306.866,1099.33
Primary visual area,VISp,385,right,all,50773,236.351,897.852,50773,236.351,897.852
Primary visual area/ layer 1,VISp1,593,left,all,9609,237.509,893.836,9609,237.509,893.836
Primary visual area/ layer 1,VISp1,593,right,all,6819,195.069,781.097,6819,195.069,781.097
Primary visual area/ layer 2/3,VISp2/3,821,left,all,23225,260.946,1064.31,23225,260.946,1064.31
Primary visual area/ layer 2/3,VISp2/3,821,right,all,14670,201.021,872.359,14670,201.021,872.359
Primary visual area/ layer 4,VISp4,721,left,all,11546,400.531,1281.09,11546,400.531,1281.09
Primary visual area/ layer 4,VISp4,721,right,all,7665,260.132,974.475,7665,260.132,974.475
Primary visual area/ layer 5,VISp5,778,left,all,17076,346.463,1157.01,17076,346.463,1157.01
Primary visual area/ layer 5,VISp5,778,right,all,10607,302.061,999.371,10607,302.061,999.371
Primary visual area/ layer 6a,VISp6a,33,left,all,11688,306.027,1076.41,11688,306.027,1076.41
Primary visual area/ layer 6a,VISp6a,33,right,all,9463,227.531,854.421,9463,227.531,854.421
Primary visual area/ layer 6b,VISp6b,305,left,all,555,280.083,1049.28,555,280.083,1049.28
Primary visual area/ layer 6b,VISp6b,305,right,all,1549,238.933,844.247,1549,238.933,844.247
Posterolateral visual area,VISpl,425,left,all,7913,292.07,1000.89,7913,292.07,1000.89
Posterolateral visual area,VISpl,425,right,all,6085,218.584,831.047,6085,218.584,831.047
Posterolateral visual area/ layer 1,VISpl1,750,left,all,1114,226.105,844.708,1114,226.105,844.708
Posterolateral visual area/ layer 1,VISpl1,750,right,all,1044,184.879,734.889,1044,184.879,734.889
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,2511,269.285,980.72,2511,269.285,980.72
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,1773,205.936,839.623,1773,205.936,839.623
Posterolateral visual area/ layer 4,VISpl4,869,left,all,421,332.232,1042.53,421,332.232,1042.53
Posterolateral visual area/ layer 4,VISpl4,869,right,all,325,223.798,891.92,325,223.798,891.92
Posterolateral visual area/ layer 5,VISpl5,902,left,all,2612,333.205,1062.75,2612,333.205,1062.75
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1874,245.859,869.714,1874,245.859,869.714
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,1203,298.247,1038.09,1203,298.247,1038.09
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,968,220.055,820.932,968,220.055,820.932
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,52,271.222,1015.73,52,271.222,1015.73
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,101,252.039,858.069,101,252.039,858.069
posteromedial visual area,VISpm,533,left,all,10512,305.253,1039.16,10512,305.253,1039.16
posteromedial visual area,VISpm,533,right,all,7672,260.164,799.169,7672,260.164,799.169
posteromedial visual area/ layer 1,VISpm1,805,left,all,1863,240.687,858.914,1863,240.687,858.914
posteromedial visual area/ layer 1,VISpm1,805,right,all,1422,203.327,666.63,1422,203.327,666.63
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,3192,262.525,1003.27,3192,262.525,1003.27
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,2453,233.336,760.988,2453,233.336,760.988
posteromedial visual area/ layer 4,VISpm4,501,left,all,974,443.062,1272.95,974,443.062,1272.95
posteromedial visual area/ layer 4,VISpm4,501,right,all,635,335.909,930.534,635,335.909,930.534
posteromedial visual area/ layer 5,VISpm5,565,left,all,2894,348.581,1124.43,2894,348.581,1124.43
posteromedial visual area/ layer 5,VISpm5,565,right,all,1777,323.998,906.73,1777,323.998,906.73
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,1512,304.637,1027.25,1512,304.637,1027.25
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,1187,249.92,803.746,1187,249.92,803.746
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,77,279.12,960.338,77,279.12,960.338
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,198,246.343,809.985,198,246.343,809.985
Laterointermediate area,VISli,312782574,left,all,6029,353.697,1173.15,6029,353.697,1173.15
Laterointermediate area,VISli,312782574,right,all,4844,268.87,949.303,4844,268.87,949.303
Laterointermediate area/ layer 1,VISli1,312782578,left,all,464,244.504,906.455,464,244.504,906.455
Laterointermediate area/ layer 1,VISli1,312782578,right,all,344,203.029,858.453,344,203.029,858.453
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,1753,301.494,1093.52,1753,301.494,1093.52
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,1270,222.16,899.738,1270,222.16,899.738
Laterointermediate area/ layer 4,VISli4,312782586,left,all,843,391.664,1275.4,843,391.664,1275.4
Laterointermediate area/ layer 4,VISli4,312782586,right,all,619,239.507,938.17,619,239.507,938.17
Laterointermediate area/ layer 5,VISli5,312782590,left,all,2067,390.085,1209.5,2067,390.085,1209.5
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1502,356.231,1073.05,1502,356.231,1073.05
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,747,392.641,1254.93,747,392.641,1254.93
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,893,242.391,877.503,893,242.391,877.503
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,155,391.53,1436.95,155,391.53,1436.95
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,216,234.484,853.694,216,234.484,853.694
Postrhinal area,VISpor,312782628,left,all,13010,362.187,1107.95,13010,362.187,1107.95
Postrhinal area,VISpor,312782628,right,all,11708,249.108,885.175,11708,249.108,885.175
Postrhinal area/ layer 1,VISpor1,312782632,left,all,1564,273.335,916.329,1564,273.335,916.329
Postrhinal area/ layer 1,VISpor1,312782632,right,all,910,211.517,818.696,910,211.517,818.696
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,4107,369.525,1108.95,4107,369.525,1108.95
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,3435,231.109,853.034,3435,231.109,853.034
Postrhinal area/ layer 4,VISpor4,312782640,left,all,751,384.999,1136.81,751,384.999,1136.81
Postrhinal area/ layer 4,VISpor4,312782640,right,all,537,197.296,846.451,537,197.296,846.451
Postrhinal area/ layer 5,VISpor5,312782644,left,all,4791,372.095,1120.41,4791,372.095,1120.41
Postrhinal area/ layer 5,VISpor5,312782644,right,all,4102,277.59,927.766,4102,277.59,927.766
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1449,373.646,1177.71,1449,373.646,1177.71
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,2249,246.477,883.527,2249,246.477,883.527
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,348,441.548,1433.11,348,441.548,1433.11
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,475,276.363,928.735,475,276.363,928.735
Anterior cingulate area,ACA,31,left,all,49784,247.098,1069.75,49784,247.098,1069.75
Anterior cingulate area,ACA,31,right,all,47503,241.735,1045.58,47503,241.735,1045.58
Anterior cingulate area/ dorsal part,ACAd,39,left,all,33533,260.657,1035.37,33533,260.657,1035.37
Anterior cingulate area/ dorsal part,ACAd,39,right,all,29958,254.949,1021.18,29958,254.949,1021.18
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,5035,227.71,952.389,5035,227.71,952.389
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2739,280.794,1024.79,2739,280.794,1024.79
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,8336,241.181,996.179,8336,241.181,996.179
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,6590,231.07,972.547,6590,231.07,972.547
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,13927,295.88,1104.36,13927,295.88,1104.36
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,13475,277.329,1072.05,13475,277.329,1072.05
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,6185,235.324,1001.8,6185,235.324,1001.8
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,7095,224.553,969.049,7095,224.553,969.049
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,50,148.488,861.2,50,148.488,861.2
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,59,265.923,938.102,59,265.923,938.102
Anterior cingulate area/ ventral part,ACAv,48,left,all,16251,219.119,1140.69,16251,219.119,1140.69
Anterior cingulate area/ ventral part,ACAv,48,right,all,17545,219.174,1087.25,17545,219.174,1087.25
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,2736,194.926,1103.99,2736,194.926,1103.99
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,2871,261.61,1094.32,2871,261.61,1094.32
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,4647,214.892,1172.12,4647,214.892,1172.12
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,3392,188.109,1029.78,3392,188.109,1029.78
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,7507,233.101,1159.65,7507,233.101,1159.65
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,9161,220.3,1120.8,9161,220.3,1120.8
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,1222,209.097,1011.79,1222,209.097,1011.79
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,2031,208.424,1029.58,2031,208.424,1029.58
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,139,169.6,921.734,139,169.6,921.734
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,90,164.286,914.144,90,164.286,914.144
Prelimbic area,PL,972,left,all,22022,241.753,954.172,22022,241.753,954.172
Prelimbic area,PL,972,right,all,19952,233.156,916.408,19952,233.156,916.408
Prelimbic area/ layer 1,PL1,171,left,all,2185,234.475,863.015,2185,234.475,863.015
Prelimbic area/ layer 1,PL1,171,right,all,2210,268.598,960.948,2210,268.598,960.948
Prelimbic area/ layer 2/3,PL2/3,304,left,all,4851,222.717,900.448,4851,222.717,900.448
Prelimbic area/ layer 2/3,PL2/3,304,right,all,4037,220.42,894.615,4037,220.42,894.615
Prelimbic area/ layer 5,PL5,363,left,all,10970,261.863,1004.48,10970,261.863,1004.48
Prelimbic area/ layer 5,PL5,363,right,all,9745,247.146,944.67,9745,247.146,944.67
Prelimbic area/ layer 6a,PL6a,84,left,all,4001,214.018,931.985,4001,214.018,931.985
Prelimbic area/ layer 6a,PL6a,84,right,all,3938,191.934,844.763,3938,191.934,844.763
Prelimbic area/ layer 6b,PL6b,132,left,all,15,148.607,735.533,15,148.607,735.533
Prelimbic area/ layer 6b,PL6b,132,right,all,22,191.761,746.864,22,191.761,746.864
Infralimbic area,ILA,44,left,all,5739,191.042,955.933,5739,191.042,955.933
Infralimbic area,ILA,44,right,all,5524,197.678,934.648,5524,197.678,934.648
Infralimbic area/ layer 1,ILA1,707,left,all,297,216.514,888.246,297,216.514,888.246
Infralimbic area/ layer 1,ILA1,707,right,all,417,269.872,1032.94,417,269.872,1032.94
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,824,174.009,862.371,824,174.009,862.371
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,715,172.554,861.916,715,172.554,861.916
Infralimbic area/ layer 5,ILA5,827,left,all,2957,187.665,970.153,2957,187.665,970.153
Infralimbic area/ layer 5,ILA5,827,right,all,2901,190.388,930.795,2901,190.388,930.795
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1656,201.071,989.684,1656,201.071,989.684
Infralimbic area/ layer 6a,ILA6a,1054,right,all,1485,203.773,950.194,1485,203.773,950.194
Infralimbic area/ layer 6b,ILA6b,1081,left,all,5,159.796,807.4,5,159.796,807.4
Infralimbic area/ layer 6b,ILA6b,1081,right,all,6,190.502,785.333,6,190.502,785.333
Orbital area,ORB,714,left,all,58846,258.823,1067.4,58846,258.823,1067.4
Orbital area,ORB,714,right,all,50165,258.576,990.54,50165,258.576,990.54
Orbital area/ lateral part,ORBl,723,left,all,27219,261.417,1113.1,27219,261.417,1113.1
Orbital area/ lateral part,ORBl,723,right,all,22167,266.458,1017.07,22167,266.458,1017.07
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1899,281.118,1097.16,1899,281.118,1097.16
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1668,264.097,977.387,1668,264.097,977.387
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,6725,269.189,1148.61,6725,269.189,1148.61
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,5546,261.654,1041.77,5546,261.654,1041.77
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,14052,272.639,1146.74,14052,272.639,1146.74
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,11304,283.114,1058.54,11304,283.114,1058.54
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,4399,207.95,964.952,4399,207.95,964.952
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,3525,224.486,872.225,3525,224.486,872.225
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,144,176.938,908.667,144,176.938,908.667
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,124,187.889,783.895,124,187.889,783.895
Orbital area/ medial part,ORBm,731,left,all,12877,253.551,995.831,12877,253.551,995.831
Orbital area/ medial part,ORBm,731,right,all,11604,253.589,966.986,11604,253.589,966.986
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,2297,272.325,941.259,2297,272.325,941.259
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,2344,272.582,937.368,2344,272.582,937.368
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,3692,253.69,985.287,3692,253.69,985.287
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,3111,262.916,988.343,3111,262.916,988.343
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,5119,256.112,1040.71,5119,256.112,1040.71
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,4622,252.601,991.982,4622,252.601,991.982
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,1767,221.552,959.083,1767,221.552,959.083
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,1522,208.591,893.776,1522,208.591,893.776
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,2,149.815,734,2,149.815,734
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,5,156.212,743.8,5,156.212,743.8
Orbital area/ ventrolateral part,ORBvl,746,left,all,18750,258.679,1050.19,18750,258.679,1050.19
Orbital area/ ventrolateral part,ORBvl,746,right,all,16394,251.448,971.336,16394,251.448,971.336
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,3020,244.705,984.969,3020,244.705,984.969
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,3104,240.981,922.272,3104,240.981,922.272
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,5784,272.421,1075.78,5784,272.421,1075.78
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,4752,263.128,992.429,4752,263.128,992.429
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,7622,264.765,1086.46,7622,264.765,1086.46
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,6556,259.91,1009.82,6556,259.91,1009.82
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,2293,223.66,954.437,2293,223.66,954.437
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,1951,212.484,872.128,1951,212.484,872.128
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,31,149.707,796.032,31,149.707,796.032
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,31,171.732,755.968,31,171.732,755.968
Agranular insular area,AI,95,left,all,68514,330.791,1042.58,68514,330.791,1042.58
Agranular insular area,AI,95,right,all,64338,282.455,891.165,64338,282.455,891.165
Agranular insular area/ dorsal part,AId,104,left,all,34370,304.895,1015.67,34370,304.895,1015.67
Agranular insular area/ dorsal part,AId,104,right,all,31537,286.519,885.923,31537,286.519,885.923
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,2694,235.763,882.098,2694,235.763,882.098
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,2327,251.64,816.467,2327,251.64,816.467
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,8067,304.447,1029.97,8067,304.447,1029.97
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,9017,262.089,842.461,9017,262.089,842.461
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,15208,345.764,1065.23,15208,345.764,1065.23
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,13253,320.672,939.592,13253,320.672,939.592
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,8065,253.982,955.452,8065,253.982,955.452
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,6727,267.096,864.865,6727,267.096,864.865
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,336,242.168,945.872,336,242.168,945.872
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,213,190.216,810.338,213,190.216,810.338
Agranular insular area/ posterior part,AIp,111,left,all,19329,400.065,1116.07,19329,400.065,1116.07
Agranular insular area/ posterior part,AIp,111,right,all,19679,290.796,924.95,19679,290.796,924.95
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,2697,261.407,996.452,2697,261.407,996.452
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,2202,263.688,943.327,2202,263.688,943.327
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,7254,440.742,1182.35,7254,440.742,1182.35
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,7371,306.292,945.569,7371,306.292,945.569
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,5561,447.534,1152.09,5561,447.534,1152.09
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,5967,299.467,924.412,5967,299.467,924.412
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,3567,352.021,1022.26,3567,352.021,1022.26
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,3981,265.612,881.183,3981,265.612,881.183
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,250,345.196,1020.67,250,345.196,1020.67
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,158,252.681,830.063,158,252.681,830.063
Agranular insular area/ ventral part,AIv,119,left,all,14815,300.486,1009.13,14815,300.486,1009.13
Agranular insular area/ ventral part,AIv,119,right,all,13122,260.177,853.097,13122,260.177,853.097
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1684,292.632,998.021,1684,292.632,998.021
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,936,227.737,837.207,936,227.737,837.207
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,4646,309.771,1019.45,4646,309.771,1019.45
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,4533,261.926,832.082,4533,261.926,832.082
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,7012,306.994,1024.65,7012,306.994,1024.65
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,6234,270.124,884.146,6234,270.124,884.146
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,1457,249.092,915.127,1457,249.092,915.127
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,1410,232.329,793.489,1410,232.329,793.489
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,16,258.469,941.188,16,258.469,941.188
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,9,225.653,922.444,9,225.653,922.444
Retrosplenial area,RSP,254,left,all,90756,266.983,1026.54,90756,266.983,1026.54
Retrosplenial area,RSP,254,right,all,74523,256.201,962.812,74523,256.201,962.812
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,20487,261.346,918.493,20487,261.346,918.493
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,17290,240.297,837.925,17290,240.297,837.925
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,2731,230.763,769.514,2731,230.763,769.514
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,3768,200.719,757.586,3768,200.719,757.586
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,6870,221.974,862.483,6870,221.974,862.483
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,5576,236.691,847.369,5576,236.691,847.369
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,7008,321.31,1032.41,7008,321.31,1032.41
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,5040,291.294,920.511,5040,291.294,920.511
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,3762,242.335,915.589,3762,242.335,915.589
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,2769,208.823,781.795,2769,208.823,781.795
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,116,306.991,955.19,116,306.991,955.19
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,137,235.638,759.445,137,235.638,759.445
Retrosplenial area/ dorsal part,RSPd,879,left,all,34631,260.987,965.263,34631,260.987,965.263
Retrosplenial area/ dorsal part,RSPd,879,right,all,26934,252.005,917.651,26934,252.005,917.651
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,4589,229.931,844.992,4589,229.931,844.992
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,4379,228.876,798.997,4379,228.876,798.997
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,12023,233.311,942.682,12023,233.311,942.682
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,9153,220.702,905.251,9153,220.702,905.251
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,11037,322.229,1077.81,11037,322.229,1077.81
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,8291,321.116,1047.73,8291,321.116,1047.73
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,6770,232.418,906.346,6770,232.418,906.346
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,4959,216.28,832.18,4959,216.28,832.18
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,212,226.797,871.344,212,226.797,871.344
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,152,199.124,775.572,152,199.124,775.572
Retrosplenial area/ ventral part,RSPv,886,left,all,35638,276.049,1148.21,35638,276.049,1148.21
Retrosplenial area/ ventral part,RSPv,886,right,all,30299,269.006,1074.23,30299,269.006,1074.23
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,4844,233.284,1041.61,4844,233.284,1041.61
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,4805,243.975,977.949,4805,243.975,977.949
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,8635,267.256,1132.94,8635,267.256,1132.94
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,7048,233.895,1049.41,7048,233.895,1049.41
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,15734,306.566,1213.16,15734,306.566,1213.16
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,13496,308.683,1158.89,13496,308.683,1158.89
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,6183,246.683,1096.08,6183,246.683,1096.08
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,4768,236.727,978.003,4768,236.727,978.003
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,242,212.003,935.05,242,212.003,935.05
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,182,192.951,819.423,182,192.951,819.423
Posterior parietal association areas,PTLp,22,left,all,26067,306.75,978.883,26067,306.75,978.883
Posterior parietal association areas,PTLp,22,right,all,20132,248.53,800.357,20132,248.53,800.357
Anterior area,VISa,312782546,left,all,14882,280.113,910.752,14882,280.113,910.752
Anterior area,VISa,312782546,right,all,11561,237.732,745.508,11561,237.732,745.508
Anterior area/ layer 1,VISa1,312782550,left,all,2554,221.562,754.934,2554,221.562,754.934
