Region,,,,Experiment,Marker 1,,,Total,,
Anteromedial visual area/ layer 1,VISam1,281,left,all,223,195.648,765.785,223,195.648,765.785
Anteromedial visual area/ layer 1,VISam1,281,right,all,264,228.704,903.379,264,228.704,903.379
Anteromedial visual area/ layer 2/3,VISam2/3,1066,left,all,536,215.27,849.34,536,215.27,849.34
Anteromedial visual area/ layer 2/3,VISam2/3,1066,right,all,282,187.275,624.996,282,187.275,624.996
Anteromedial visual area/ layer 4,VISam4,401,left,all,171,236.168,910.433,171,236.168,910.433
Anteromedial visual area/ layer 4,VISam4,401,right,all,109,197.746,658.495,109,197.746,658.495
Anteromedial visual area/ layer 5,VISam5,433,left,all,2024,252.185,916.365,2024,252.185,916.365
Anteromedial visual area/ layer 5,VISam5,433,right,all,1615,245.837,734.472,1615,245.837,734.472
Anteromedial visual area/ layer 6a,VISam6a,1046,left,all,945,215.185,798.848,945,215.185,798.848
Anteromedial visual area/ layer 6a,VISam6a,1046,right,all,784,220.543,699.638,784,220.543,699.638
Anteromedial visual area/ layer 6b,VISam6b,441,left,all,452,204.982,908.394,452,204.982,908.394
Anteromedial visual area/ layer 6b,VISam6b,441,right,all,147,187.885,653.259,147,187.885,653.259
Lateral visual area,VISl,409,left,all,11626,304.618,875.05,11626,304.618,875.05
Lateral visual area,VISl,409,right,all,5565,247.811,695.672,5565,247.811,695.672
Lateral visual area/ layer 1,VISl1,421,left,all,2648,573.001,1547.47,2648,573.001,1547.47
Lateral visual area/ layer 1,VISl1,421,right,all,1353,372.707,1038.81,1353,372.707,1038.81
Lateral visual area/ layer 2/3,VISl2/3,973,left,all,1628,224.935,713.633,1628,224.935,713.633
Lateral visual area/ layer 2/3,VISl2/3,973,right,all,492,195.701,567.283,492,195.701,567.283
Lateral visual area/ layer 4,VISl4,573,left,all,1787,237.372,697.019,1787,237.372,697.019
Lateral visual area/ layer 4,VISl4,573,right,all,614,207.587,585.63,614,207.587,585.63
Lateral visual area/ layer 5,VISl5,613,left,all,3311,237.074,673.322,3311,237.074,673.322
Lateral visual area/ layer 5,VISl5,613,right,all,1651,218.932,585.442,1651,218.932,585.442
Lateral visual area/ layer 6a,VISl6a,74,left,all,2137,198.977,638.393,2137,198.977,638.393
Lateral visual area/ layer 6a,VISl6a,74,right,all,1178,198.344,578.665,1178,198.344,578.665
Lateral visual area/ layer 6b,VISl6b,121,left,all,115,205.506,649,115,205.506,649
Lateral visual area/ layer 6b,VISl6b,121,right,all,277,201.973,646.206,277,201.973,646.206
Primary visual area,VISp,385,left,all,52556,276.446,912.74,52556,276.446,912.74
Primary visual area,VISp,385,right,all,26647,252.259,770.258,26647,252.259,770.258
Primary visual area/ layer 1,VISp1,593,left,all,13692,398.675,1274.64,13692,398.675,1274.64
Primary visual area/ layer 1,VISp1,593,right,all,9141,308.284,986.039,9141,308.284,986.039
Primary visual area/ layer 2/3,VISp2/3,821,left,all,8596,221.099,810.627,8596,221.099,810.627
Primary visual area/ layer 2/3,VISp2/3,821,right,all,2850,209.313,650.802,2850,209.313,650.802
Primary visual area/ layer 4,VISp4,721,left,all,7292,240.898,789.407,7292,240.898,789.407
Primary visual area/ layer 4,VISp4,721,right,all,2174,228.192,686.467,2174,228.192,686.467
Primary visual area/ layer 5,VISp5,778,left,all,14350,250.327,798.654,14350,250.327,798.654
Primary visual area/ layer 5,VISp5,778,right,all,8266,238.005,684.721,8266,238.005,684.721
Primary visual area/ layer 6a,VISp6a,33,left,all,7116,213.461,725.618,7116,213.461,725.618
Primary visual area/ layer 6a,VISp6a,33,right,all,3584,200.877,595.202,3584,200.877,595.202
Primary visual area/ layer 6b,VISp6b,305,left,all,1510,199.926,774.133,1510,199.926,774.133
Primary visual area/ layer 6b,VISp6b,305,right,all,632,196.198,587.68,632,196.198,587.68
Posterolateral visual area,VISpl,425,left,all,9974,366.604,974.504,9974,366.604,974.504
Posterolateral visual area,VISpl,425,right,all,5483,260.827,788.519,5483,260.827,788.519
Posterolateral visual area/ layer 1,VISpl1,750,left,all,2362,511.291,1142.61,2362,511.291,1142.61
Posterolateral visual area/ layer 1,VISpl1,750,right,all,1245,316.157,907.12,1245,316.157,907.12
Posterolateral visual area/ layer 2/3,VISpl2/3,269,left,all,2424,334.568,886.588,2424,334.568,886.588
Posterolateral visual area/ layer 2/3,VISpl2/3,269,right,all,1275,242.827,793.926,1275,242.827,793.926
Posterolateral visual area/ layer 4,VISpl4,869,left,all,556,306.312,950.189,556,306.312,950.189
Posterolateral visual area/ layer 4,VISpl4,869,right,all,184,238.145,675.326,184,238.145,675.326
Posterolateral visual area/ layer 5,VISpl5,902,left,all,3083,318.886,921.478,3083,318.886,921.478
Posterolateral visual area/ layer 5,VISpl5,902,right,all,1937,255.595,766.311,1937,255.595,766.311
Posterolateral visual area/ layer 6a,VISpl6a,377,left,all,1424,316.58,977.416,1424,316.58,977.416
Posterolateral visual area/ layer 6a,VISpl6a,377,right,all,805,224.712,682.954,805,224.712,682.954
Posterolateral visual area/ layer 6b,VISpl6b,393,left,all,125,268.833,885.744,125,268.833,885.744
Posterolateral visual area/ layer 6b,VISpl6b,393,right,all,37,191.749,633.622,37,191.749,633.622
posteromedial visual area,VISpm,533,left,all,3832,222.642,831.005,3832,222.642,831.005
posteromedial visual area,VISpm,533,right,all,2679,218.592,684.863,2679,218.592,684.863
posteromedial visual area/ layer 1,VISpm1,805,left,all,546,234.745,955.141,546,234.745,955.141
posteromedial visual area/ layer 1,VISpm1,805,right,all,455,216.957,854.732,455,216.957,854.732
posteromedial visual area/ layer 2/3,VISpm2/3,41,left,all,496,213.731,786.567,496,213.731,786.567
posteromedial visual area/ layer 2/3,VISpm2/3,41,right,all,228,200.842,599.886,228,200.842,599.886
posteromedial visual area/ layer 4,VISpm4,501,left,all,266,232.03,848.342,266,232.03,848.342
posteromedial visual area/ layer 4,VISpm4,501,right,all,121,213.282,666.355,121,213.282,666.355
posteromedial visual area/ layer 5,VISpm5,565,left,all,1737,233.043,837.942,1737,233.043,837.942
posteromedial visual area/ layer 5,VISpm5,565,right,all,1219,233.891,671.283,1219,233.891,671.283
posteromedial visual area/ layer 6a,VISpm6a,257,left,all,627,195.764,747.096,627,195.764,747.096
posteromedial visual area/ layer 6a,VISpm6a,257,right,all,534,202.159,628.073,534,202.159,628.073
posteromedial visual area/ layer 6b,VISpm6b,469,left,all,160,185.763,769.844,160,185.763,769.844
posteromedial visual area/ layer 6b,VISpm6b,469,right,all,122,182.197,612.77,122,182.197,612.77
Laterointermediate area,VISli,312782574,left,all,4279,341.207,874.382,4279,341.207,874.382
Laterointermediate area,VISli,312782574,right,all,2737,242.21,657.815,2737,242.21,657.815
Laterointermediate area/ layer 1,VISli1,312782578,left,all,1106,676.427,1611.67,1106,676.427,1611.67
Laterointermediate area/ layer 1,VISli1,312782578,right,all,422,423.68,1095.12,422,423.68,1095.12
Laterointermediate area/ layer 2/3,VISli2/3,312782582,left,all,440,195.53,625.377,440,195.53,625.377
Laterointermediate area/ layer 2/3,VISli2/3,312782582,right,all,215,182.474,527.023,215,182.474,527.023
Laterointermediate area/ layer 4,VISli4,312782586,left,all,442,230.859,624.419,442,230.859,624.419
Laterointermediate area/ layer 4,VISli4,312782586,right,all,286,214.419,554.86,286,214.419,554.86
Laterointermediate area/ layer 5,VISli5,312782590,left,all,1473,248.132,626.252,1473,248.132,626.252
Laterointermediate area/ layer 5,VISli5,312782590,right,all,1053,223.906,570.031,1053,223.906,570.031
Laterointermediate area/ layer 6a,VISli6a,312782594,left,all,757,194.87,593.33,757,194.87,593.33
Laterointermediate area/ layer 6a,VISli6a,312782594,right,all,707,190.956,606.116,707,190.956,606.116
Laterointermediate area/ layer 6b,VISli6b,312782598,left,all,61,177.16,593.344,61,177.16,593.344
Laterointermediate area/ layer 6b,VISli6b,312782598,right,all,54,237.029,695.056,54,237.029,695.056
Postrhinal area,VISpor,312782628,left,all,13121,439.616,1073.35,13121,439.616,1073.35
Postrhinal area,VISpor,312782628,right,all,9938,317.078,761.66,9938,317.078,761.66
Postrhinal area/ layer 1,VISpor1,312782632,left,all,3220,958.192,2066.03,3220,958.192,2066.03
Postrhinal area/ layer 1,VISpor1,312782632,right,all,2422,545.675,1152.54,2422,545.675,1152.54
Postrhinal area/ layer 2/3,VISpor2/3,312782636,left,all,3826,318.29,891.472,3826,318.29,891.472
Postrhinal area/ layer 2/3,VISpor2/3,312782636,right,all,2175,260.003,698.657,2175,260.003,698.657
Postrhinal area/ layer 4,VISpor4,312782640,left,all,597,253.31,719.201,597,253.31,719.201
Postrhinal area/ layer 4,VISpor4,312782640,right,all,493,228.203,553.611,493,228.203,553.611
Postrhinal area/ layer 5,VISpor5,312782644,left,all,3862,249.442,681.695,3862,249.442,681.695
Postrhinal area/ layer 5,VISpor5,312782644,right,all,3666,241.173,613.796,3666,241.173,613.796
Postrhinal area/ layer 6a,VISpor6a,312782648,left,all,1364,210.366,583.712,1364,210.366,583.712
Postrhinal area/ layer 6a,VISpor6a,312782648,right,all,980,223.513,616.853,980,223.513,616.853
Postrhinal area/ layer 6b,VISpor6b,312782652,left,all,252,252.094,641.849,252,252.094,641.849
Postrhinal area/ layer 6b,VISpor6b,312782652,right,all,202,239.116,647.109,202,239.116,647.109
Anterior cingulate area,ACA,31,left,all,29615,206.245,862.176,29615,206.245,862.176
Anterior cingulate area,ACA,31,right,all,25930,214.034,848.892,25930,214.034,848.892
Anterior cingulate area/ dorsal part,ACAd,39,left,all,17971,213.659,830.73,17971,213.659,830.73
Anterior cingulate area/ dorsal part,ACAd,39,right,all,14196,214.337,808.577,14196,214.337,808.577
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,left,all,1502,184.004,770.943,1502,184.004,770.943
Anterior cingulate area/ dorsal part/ layer 1,ACAd1,935,right,all,2193,227.498,805.189,2193,227.498,805.189
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,left,all,3633,191.139,806.44,3633,191.139,806.44
Anterior cingulate area/ dorsal part/ layer 2/3,ACAd2/3,211,right,all,2492,193.196,781.695,2492,193.196,781.695
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,left,all,8983,236.084,854.638,8983,236.084,854.638
Anterior cingulate area/ dorsal part/ layer 5,ACAd5,1015,right,all,6503,223.638,830.504,6503,223.638,830.504
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,left,all,3716,195.085,819.831,3716,195.085,819.831
Anterior cingulate area/ dorsal part/ layer 6a,ACAd6a,919,right,all,2874,202.505,784.348,2874,202.505,784.348
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,left,all,137,169.465,858.241,137,169.465,858.241
Anterior cingulate area/ dorsal part/ layer 6b,ACAd6b,927,right,all,134,194.541,819.515,134,194.541,819.515
Anterior cingulate area/ ventral part,ACAv,48,left,all,11644,194.802,910.71,11644,194.802,910.71
Anterior cingulate area/ ventral part,ACAv,48,right,all,11734,213.667,897.666,11734,213.667,897.666
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,left,all,979,189.38,850.831,979,189.38,850.831
Anterior cingulate area/ ventral part/ layer 1,ACAv1,588,right,all,2014,277.613,948.351,2014,277.613,948.351
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,left,all,2260,190.309,902.011,2260,190.309,902.011
Anterior cingulate area/ ventral part/ layer 2/3,ACAv2/3,296,right,all,1418,189.299,861.698,1418,189.299,861.698
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,left,all,5909,202.051,922.231,5909,202.051,922.231
Anterior cingulate area/ ventral part/ layer 5,ACAv5,772,right,all,5952,205.467,897.869,5952,205.467,897.869
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,left,all,2312,184.296,917.649,2312,184.296,917.649
Anterior cingulate area/ ventral part/ 6a,ACAv6a,810,right,all,1838,195.121,864.656,1838,195.121,864.656
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,left,all,184,178.056,879,184,178.056,879
Anterior cingulate area/ ventral part/ 6b,ACAv6b,819,right,all,512,191.525,914.031,512,191.525,914.031
Prelimbic area,PL,972,left,all,11657,210.697,702.753,11657,210.697,702.753
Prelimbic area,PL,972,right,all,9231,210.005,698.637,9231,210.005,698.637
Prelimbic area/ layer 1,PL1,171,left,all,1537,211.279,674.736,1537,211.279,674.736
Prelimbic area/ layer 1,PL1,171,right,all,1964,239.9,761.045,1964,239.9,761.045
Prelimbic area/ layer 2/3,PL2/3,304,left,all,1467,182.56,655.257,1467,182.56,655.257
Prelimbic area/ layer 2/3,PL2/3,304,right,all,1124,186.241,651.611,1124,186.241,651.611
Prelimbic area/ layer 5,PL5,363,left,all,6122,222.046,704.386,6122,222.046,704.386
Prelimbic area/ layer 5,PL5,363,right,all,4036,205.959,681.452,4036,205.959,681.452
Prelimbic area/ layer 6a,PL6a,84,left,all,2480,198.765,742.192,2480,198.765,742.192
Prelimbic area/ layer 6a,PL6a,84,right,all,1941,201.735,688.517,1941,201.735,688.517
Prelimbic area/ layer 6b,PL6b,132,left,all,51,220.375,799.392,51,220.375,799.392
Prelimbic area/ layer 6b,PL6b,132,right,all,166,212.275,814.807,166,212.275,814.807
Infralimbic area,ILA,44,left,all,3110,201.288,738.021,3110,201.288,738.021
Infralimbic area,ILA,44,right,all,3065,205.764,715.454,3065,205.764,715.454
Infralimbic area/ layer 1,ILA1,707,left,all,243,201.365,686.955,243,201.365,686.955
Infralimbic area/ layer 1,ILA1,707,right,all,474,259.351,754.738,474,259.351,754.738
Infralimbic area/ layer 2/3,ILA2/3,556,left,all,278,193.623,677.32,278,193.623,677.32
Infralimbic area/ layer 2/3,ILA2/3,556,right,all,227,184.178,652.815,227,184.178,652.815
Infralimbic area/ layer 5,ILA5,827,left,all,1498,200.177,728.585,1498,200.177,728.585
Infralimbic area/ layer 5,ILA5,827,right,all,1338,200.128,701.985,1338,200.128,701.985
Infralimbic area/ layer 6a,ILA6a,1054,left,all,1073,204.48,777.954,1073,204.48,777.954
Infralimbic area/ layer 6a,ILA6a,1054,right,all,903,192.28,720.635,903,192.28,720.635
Infralimbic area/ layer 6b,ILA6b,1081,left,all,18,220.826,769.611,18,220.826,769.611
Infralimbic area/ layer 6b,ILA6b,1081,right,all,123,199.41,788.154,123,199.41,788.154
Orbital area,ORB,714,left,all,27055,219.026,738.052,27055,219.026,738.052
Orbital area,ORB,714,right,all,19014,207.695,644.352,19014,207.695,644.352
Orbital area/ lateral part,ORBl,723,left,all,13127,229.231,794.836,13127,229.231,794.836
Orbital area/ lateral part,ORBl,723,right,all,9196,216.477,657.979,9196,216.477,657.979
Orbital area/ lateral part/ layer 1,ORBl1,448,left,all,1302,223.396,778.06,1302,223.396,778.06
Orbital area/ lateral part/ layer 1,ORBl1,448,right,all,1070,218.202,677.207,1070,218.202,677.207
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,left,all,2472,220.092,780.14,2472,220.092,780.14
Orbital area/ lateral part/ layer 2/3,ORBl2/3,412,right,all,2131,217.155,677.85,2131,217.155,677.85
Orbital area/ lateral part/ layer 5,ORBl5,630,left,all,7072,240.549,817.634,7072,240.549,817.634
Orbital area/ lateral part/ layer 5,ORBl5,630,right,all,4830,221.856,661.723,4830,221.856,661.723
Orbital area/ lateral part/ layer 6a,ORBl6a,440,left,all,2145,208.543,747.434,2145,208.543,747.434
Orbital area/ lateral part/ layer 6a,ORBl6a,440,right,all,1089,192.466,584.012,1089,192.466,584.012
Orbital area/ lateral part/ layer 6b,ORBl6b,488,left,all,136,188.972,784.713,136,188.972,784.713
Orbital area/ lateral part/ layer 6b,ORBl6b,488,right,all,76,175.308,652.066,76,175.308,652.066
Orbital area/ medial part,ORBm,731,left,all,5184,201.038,634.99,5184,201.038,634.99
Orbital area/ medial part,ORBm,731,right,all,4160,196.525,620.184,4160,196.525,620.184
Orbital area/ medial part/ layer 1,ORBm1,484,left,all,1327,198.156,615.533,1327,198.156,615.533
Orbital area/ medial part/ layer 1,ORBm1,484,right,all,894,198.336,622.922,894,198.336,622.922
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,left,all,967,191.146,611.754,967,191.146,611.754
Orbital area/ medial part/ layer 2/3,ORBm2/3,582,right,all,845,186.807,613.518,845,186.807,613.518
Orbital area/ medial part/ layer 5,ORBm5,620,left,all,2239,208.798,646.484,2239,208.798,646.484
Orbital area/ medial part/ layer 5,ORBm5,620,right,all,1989,201.206,624.619,1989,201.206,624.619
Orbital area/ medial part/ layer 6a,ORBm6a,910,left,all,645,194.99,669.13,645,194.99,669.13
Orbital area/ medial part/ layer 6a,ORBm6a,910,right,all,409,190.101,604.601,409,190.101,604.601
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,left,all,6,187.559,724.167,6,187.559,724.167
Orbital area/ medial part/ layer 6b,ORBm6b,527696977,right,all,23,192.51,652.13,23,192.51,652.13
Orbital area/ ventrolateral part,ORBvl,746,left,all,8744,214.371,713.905,8744,214.371,713.905
Orbital area/ ventrolateral part,ORBvl,746,right,all,5658,201.635,639.974,5658,201.635,639.974
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,left,all,1642,206.577,701.758,1642,206.577,701.758
Orbital area/ ventrolateral part/ layer 1,ORBvl1,969,right,all,822,189.67,623.451,822,189.67,623.451
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,left,all,2823,226.467,733.819,2823,226.467,733.819
Orbital area/ ventrolateral part/ layer 2/3,ORBvl2/3,288,right,all,2100,209.838,653.398,2100,209.838,653.398
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,left,all,3454,214.073,714.731,3454,214.073,714.731
Orbital area/ ventrolateral part/ layer 5,ORBvl5,1125,right,all,2211,203.76,647.778,2211,203.76,647.778
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,left,all,806,189.619,665.267,806,189.619,665.267
Orbital area/ ventrolateral part/ layer 6a,ORBvl6a,608,right,all,507,178.848,577.544,507,178.848,577.544
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,left,all,19,194.892,718,19,194.892,718
Orbital area/ ventrolateral part/ layer 6b,ORBvl6b,680,right,all,18,171.677,628.167,18,171.677,628.167
Agranular insular area,AI,95,left,all,52355,369.045,986.618,52355,369.045,986.618
Agranular insular area,AI,95,right,all,45181,324.095,805.855,45181,324.095,805.855
Agranular insular area/ dorsal part,AId,104,left,all,28399,373.747,1004.61,28399,373.747,1004.61
Agranular insular area/ dorsal part,AId,104,right,all,23046,299.478,744.549,23046,299.478,744.549
Agranular insular area/ dorsal part/ layer 1,AId1,996,left,all,5105,941.081,2105.56,5105,941.081,2105.56
Agranular insular area/ dorsal part/ layer 1,AId1,996,right,all,4289,576.384,1261.2,4289,576.384,1261.2
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,left,all,5781,218.978,723.59,5781,218.978,723.59
Agranular insular area/ dorsal part/ layer 2/3,AId2/3,328,right,all,4835,205.88,595.443,4835,205.88,595.443
Agranular insular area/ dorsal part/ layer 5,AId5,1101,left,all,11760,268.887,770.768,11760,268.887,770.768
Agranular insular area/ dorsal part/ layer 5,AId5,1101,right,all,10305,254.192,639.074,10305,254.192,639.074
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,left,all,5532,240.576,787.321,5532,240.576,787.321
Agranular insular area/ dorsal part/ layer 6a,AId6a,783,right,all,3485,226.27,629.879,3485,226.27,629.879
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,left,all,221,230.431,807.167,221,230.431,807.167
Agranular insular area/ dorsal part/ layer 6b,AId6b,831,right,all,132,198.651,680.485,132,198.651,680.485
Agranular insular area/ posterior part,AIp,111,left,all,14890,385.654,983.013,14890,385.654,983.013
Agranular insular area/ posterior part,AIp,111,right,all,12235,393.462,955.689,12235,393.462,955.689
Agranular insular area/ posterior part/ layer 1,AIp1,120,left,all,3430,820.681,1882.82,3430,820.681,1882.82
Agranular insular area/ posterior part/ layer 1,AIp1,120,right,all,4220,703.211,1558.53,4220,703.211,1558.53
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,left,all,6061,257.377,736.914,6061,257.377,736.914
Agranular insular area/ posterior part/ layer 2/3,AIp2/3,163,right,all,3233,225.163,638.143,3233,225.163,638.143
Agranular insular area/ posterior part/ layer 5,AIp5,344,left,all,2772,257.259,675.518,2772,257.259,675.518
Agranular insular area/ posterior part/ layer 5,AIp5,344,right,all,2871,240.625,653.501,2871,240.625,653.501
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,left,all,2484,246.741,696.037,2484,246.741,696.037
Agranular insular area/ posterior part/ layer 6a,AIp6a,314,right,all,1813,222.937,613.746,1813,222.937,613.746
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,left,all,143,289.926,776.797,143,289.926,776.797
Agranular insular area/ posterior part/ layer 6b,AIp6b,355,right,all,98,239.703,651.122,98,239.703,651.122
Agranular insular area/ ventral part,AIv,119,left,all,9066,327.037,936.164,9066,327.037,936.164
Agranular insular area/ ventral part,AIv,119,right,all,9900,295.671,763.394,9900,295.671,763.394
Agranular insular area/ ventral part/ layer 1,AIv1,704,left,all,1986,614.719,1439.32,1986,614.719,1439.32
Agranular insular area/ ventral part/ layer 1,AIv1,704,right,all,1843,544.108,1272.52,1843,544.108,1272.52
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,left,all,2352,234.405,764.629,2352,234.405,764.629
Agranular insular area/ ventral part/ layer 2/3,AIv2/3,694,right,all,2807,225.688,614.937,2807,225.688,614.937
Agranular insular area/ ventral part/ layer 5,AIv5,800,left,all,3841,252.371,811.446,3841,252.371,811.446
Agranular insular area/ ventral part/ layer 5,AIv5,800,right,all,4297,250.502,664.411,4297,250.502,664.411
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,left,all,872,252.639,805.05,872,252.639,805.05
Agranular insular area/ ventral part/ layer 6a,AIv6a,675,right,all,948,225.342,662.29,948,225.342,662.29
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,left,all,15,207.023,773,15,207.023,773
Agranular insular area/ ventral part/ layer 6b,AIv6b,699,right,all,5,163.079,678.8,5,163.079,678.8
Retrosplenial area,RSP,254,left,all,51684,226.791,881.696,51684,226.791,881.696
Retrosplenial area,RSP,254,right,all,40077,222.541,858.21,40077,222.541,858.21
Retrosplenial area/ lateral agranular part,RSPagl,894,left,all,9525,223.764,776.679,9525,223.764,776.679
Retrosplenial area/ lateral agranular part,RSPagl,894,right,all,6784,211.486,711.408,6784,211.486,711.408
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,left,all,2072,266.146,846.859,2072,266.146,846.859
Retrosplenial area/ lateral agranular part/ layer 1,RSPagl1,671,right,all,1449,212.002,720.693,1449,212.002,720.693
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,left,all,1272,195.677,704.645,1272,195.677,704.645
Retrosplenial area/ lateral agranular part/ layer 2/3,RSPagl2/3,965,right,all,921,197.505,684.879,921,197.505,684.879
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,left,all,3780,217.278,763.945,3780,217.278,763.945
Retrosplenial area/ lateral agranular part/ layer 5,RSPagl5,774,right,all,3093,222.084,728.485,3093,222.084,728.485
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,left,all,2156,215.235,767.91,2156,215.235,767.91
Retrosplenial area/ lateral agranular part/ layer 6a,RSPagl6a,906,right,all,1230,198.227,678.948,1230,198.227,678.948
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,left,all,245,186.278,830.759,245,186.278,830.759
Retrosplenial area/ lateral agranular part/ layer 6b,RSPagl6b,279,right,all,91,163.792,690.385,91,163.792,690.385
Retrosplenial area/ dorsal part,RSPd,879,left,all,16322,219.082,790.807,16322,219.082,790.807
Retrosplenial area/ dorsal part,RSPd,879,right,all,13220,215.557,797.696,13220,215.557,797.696
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,left,all,3546,214.792,782.321,3546,214.792,782.321
Retrosplenial area/ dorsal part/ layer 1,RSPd1,442,right,all,3629,203.794,763.938,3629,203.794,763.938
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,left,all,2340,203.205,763.178,2340,203.205,763.178
Retrosplenial area/ dorsal part/ layer 2/3,RSPd2/3,434,right,all,1837,196.879,749.022,1837,196.879,749.022
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,left,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 4,RSPd4,545,right,all,0,0,0,0,0,0
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,left,all,6566,227.329,802.529,6566,227.329,802.529
Retrosplenial area/ dorsal part/ layer 5,RSPd5,610,right,all,4901,231.784,827.869,4901,231.784,827.869
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,left,all,3785,219.456,797.045,3785,219.456,797.045
Retrosplenial area/ dorsal part/ layer 6a,RSPd6a,274,right,all,2798,215.18,821.232,2798,215.18,821.232
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,left,all,85,181.467,722.035,85,181.467,722.035
Retrosplenial area/ dorsal part/ layer 6b,RSPd6b,330,right,all,55,188.647,764.818,55,188.647,764.818
Retrosplenial area/ ventral part,RSPv,886,left,all,25837,232.776,977.829,25837,232.776,977.829
Retrosplenial area/ ventral part,RSPv,886,right,all,20073,230.876,947.679,20073,230.876,947.679
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,left,all,5164,245.697,985.41,5164,245.697,985.41
Retrosplenial area/ ventral part/ layer 1,RSPv1,542,right,all,4438,207.548,823.175,4438,207.548,823.175
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,left,all,6883,258.431,1052.19,6883,258.431,1052.19
Retrosplenial area/ ventral part/ layer 2/3,RSPv2/3,430,right,all,3051,229.079,989.882,3051,229.079,989.882
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,left,all,10582,223.29,961.705,10582,223.29,961.705
Retrosplenial area/ ventral part/ layer 5,RSPv5,687,right,all,8847,243.699,999.178,8847,243.699,999.178
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,left,all,3020,189.434,857.493,3020,189.434,857.493
Retrosplenial area/ ventral part/ layer 6a,RSPv6a,590,right,all,3511,230.765,936.982,3511,230.765,936.982
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,left,all,188,168.815,887.537,188,168.815,887.537
Retrosplenial area/ ventral part/ layer 6b,RSPv6b,622,right,all,226,213.009,973.08,226,213.009,973.08
Posterior parietal association areas,PTLp,22,left,all,23228,266.302,957.569,23228,266.302,957.569
Posterior parietal association areas,PTLp,22,right,all,15769,255.366,839.877,15769,255.366,839.877
Anterior area,VISa,312782546,left,all,12007,264.152,984.585,12007,264.152,984.585
Anterior area,VISa,312782546,right,all,8766,250.612,818.863,8766,250.612,818.863
Anterior area/ layer 1,VISa1,312782550,left,all,964,254.047,1045.86,964,254.047,1045.86
Anterior area/ layer 1,VISa1,312782550,right,all,1999,257.553,976.173,1999,257.553,976.173
Anterior area/ layer 2/3,VISa2/3,312782554,left,all,2239,232.697,924.484,2239,232.697,924.484
Anterior area/ layer 2/3,VISa2/3,312782554,right,all,998,211.602,688.538,998,211.602,688.538
Anterior area/ layer 4,VISa4,312782558,left,all,1148,262.56,1011.46,1148,262.56,1011.46
Anterior area/ layer 4,VISa4,312782558,right,all,592,232.08,751.819,592,232.08,751.819
Anterior area/ layer 5,VISa5,312782562,left,all,4625,310.622,1042.22,4625,310.622,1042.22
Anterior area/ layer 5,VISa5,312782562,right,all,3270,281.49,822.238,3270,281.49,822.238
Anterior area/ layer 6a,VISa6a,312782566,left,all,2037,224.235,850.703,2037,224.235,850.703
Anterior area/ layer 6a,VISa6a,312782566,right,all,1463,222.447,718.145,1463,222.447,718.145
